Category,Headline,SubHeading,Link,isResult,isMaybe
Kort sport,Bundproppen Rødovre Mighty Bulls slår ishockeyligaens tophold,Mandag aften leverede Rødovres ishockeyherrer en vaskeægte overraskelse.,https://www.dr.dk/sporten/seneste-sport/bundproppen-roedovre-mighty-bulls-slaar-ishockeyligaens-tophold,True,
Kort sport,FC Midtjylland vinder stort og hopper op på en delt førsteplads,Med sin femte sejr i træk er FC Midtjylland tilbage på toppen af dansk fodbold. Eller i hvert fald en delt førsteplads.,https://www.dr.dk/sporten/seneste-sport/fc-midtjylland-vinder-stort-og-hopper-op-paa-en-delt-foersteplads,True,
Sport,Christina pressede Danmark til VM-sølv på allersidste øvelse: 'Får kuldegysninger af at tænke på det',"Sølvet er den første VM-medalje, som Danmark nogensinde har vundet i funktionel fitness.",https://www.dr.dk/sporten/oevrig/christina-pressede-danmark-til-vm-soelv-paa-allersidste-oevelse-faar-kuldegysninger,True,
Kort nyt,OB fyrer assisterende fodbolddirektør i kortfattet meddelelse,Det må tangere til den korteste pressemeddelelse nogensinde.,https://www.dr.dk/nyheder/seneste/ob-fyrer-assisterende-fodbolddirektoer-i-kortfattet-meddelelse,False,
Kvindelandsholdet,Danmark tager hul på skæbneuge i jagten på OL-drømmen,Landsholdet er samlet frem mod Nations League-kampene mod Tyskland og Island.,https://www.dr.dk/sporten/fodbold/kvindelandsholdet/danmark-tager-hul-paa-skaebneuge-i-jagten-paa-ol-droemmen,False,
Kort sport,Frostvejr tvinger AB til at finde ny hjemmebane i pokalkvartfinalen,"Den bidende kulde får konsekvens for AB's videre skæbne i Pokalturneringen. Vintervejret gør nemlig, at Gladsaxe Kommune har besluttet at lukke banen på AB's hjemmebane, Gladsaxe Stadion, for resten af kalenderåret.",https://www.dr.dk/sporten/seneste-sport/frostvejr-tvinger-ab-til-finde-ny-hjemmebane-i-pokalkvartfinalen,False,
VM håndbold,Rejsen tilbage mod verdenstoppen kan kulminere med første guldmedaljer i 19 år,"Det er længe siden, at de danske håndboldkvinder har vundet guld ved en slutrunde. Om lidt har de muligheden ved VM på hjemmebane.",https://www.dr.dk/sporten/haandbold/vm/rejsen-tilbage-mod-verdenstoppen-kan-kulminere-med-foerste-guldmedaljer-i-19,False,
Kort sport,Skadet Real Madrid-angriber forlader den danske landsholdslejr,Angriberen Signe Bruun bliver skiftet ud af landsholdstruppen i Nations League.,https://www.dr.dk/sporten/seneste-sport/skadet-real-madrid-angriber-forlader-den-danske-landsholdslejr,False,
Kort sport,Brandvarm angriber kan blive årets kvindelige fodboldspiller,Den 26-årige landsholdsangriber Amalie Vangsgaard kan for første gang kalde sig nomineret til prisen som Årets Kvindelige Fodboldspiller i Danmark.,https://www.dr.dk/sporten/seneste-sport/brandvarm-angriber-kan-blive-aarets-kvindelige-fodboldspiller,False,
Kort sport,Dansk klub inviteres med i europæisk basketturnering,"Hapoel Beer Sheva ud, Bakken Bears ind.",https://www.dr.dk/sporten/seneste-sport/dansk-klub-inviteres-til-europaeisk-basketturnering,False,
Formel 1,"Frustreret Vesti vil frem i verden, men eksperten tvivler på at se det før 2025",Den danske racerkører Frederik Vesti blev søndag nummer to i Formel 2.,https://www.dr.dk/sporten/formel1/frustreret-vesti-vil-frem-i-verden-men-eksperten-tvivler-paa-se-det-foer-2025,True,
Kort sport,Hvad kom der ud af kritisk dialog? DBU-direktør rejser til Qatar efter svar,"Administrerende direktør i Dansk Boldspil-Union, DBU, Erik Brøgger, rejser mandag til Qatar for at tjekke op på, hvad der et år efter VM-slutrunden i fodbold er sket med de initiativer, DBU var med til at sætte i gang.",https://www.dr.dk/sporten/seneste-sport/hvad-kom-der-ud-af-kritisk-dialog-dbu-direktoer-rejser-til-qatar-efter-svar,False,
Kort sport,Dolberg udgår med skade,"Det blev kun til lidt over en halv times spilletid for den danske landsholdsangriber i fodbold Kasper Dolberg, som udgik med en skade i søndagens kamp for Anderlecht.",https://www.dr.dk/sporten/seneste-sport/dolberg-udgaar-med-skade-i-anderlecht-sejr,False,
Tennis,Sinner sender Davis Cup-trofæet til Italien for anden gang i historien,Italien slår Australien 2-0 i Davis Cup-finalen.,https://www.dr.dk/sporten/tennis/sinner-sender-davis-cup-trofaeet-til-italien-anden-gang-i-historien,True,
Kort sport,Brøndbys ti mand må nøjes med dramatisk uafgjort i Lyngby,"Der var dramatik til det allersidste, da Brøndby IF her til aften spillede 3-3 ude mod Lyngby i det sene Superliga-opgør.",https://www.dr.dk/sporten/seneste-sport/broendbys-ti-mand-maa-noejes-med-dramatisk-uafgjort-i-lyngby,True,
Amerikansk fodbold,Dødstrusler blev for meget for NFL-spillere,"Det er endnu uvist, om urolighederne får konsekvenser.",https://sport.tv2.dk/amerikansk-fodbold/2023-11-28-doedstrusler-blev-for-meget-for-nfl-spillere,False,
Fodbold,Højlund tilbage i Uniteds trup,"Rasmus Højlund var tirsdag på græs, da Manchester United-truppen forberedte sig på kamp mod Galatasaray. ",https://sport.tv2.dk/fodbold/2023-11-28-hoejlund-tilbage-i-uniteds-trup,False,
Cykling,Storhold offentliggør dansk komet - men sletter nyheden igen,17-årige Albert Philipsen har nu fået styr på fremtiden. Tyder alt på.,https://sport.tv2.dk/cykling/2023-11-28-storhold-offentliggoer-dansk-komet-men-sletter-nyheden-igen,False,
Fodbold,Tuchel overvejer at bruge reserver mod FCK,"De rekordlange stimer i Champions League forpligter, mener Thomas Tuchel, som dog åbner for ændringer.",https://sport.tv2.dk/fodbold/2023-11-28-tuchel-overvejer-at-bruge-reserver-mod-fck,False,
Fodbold,Miraklet i Brentford,At Brentford med Thomas Frank overhovedet befinder sig i Premier League er en naturstridig præstation. At det blev 0-1 mod Arsenal er en biting.,https://sport.tv2.dk/fodbold/2023-11-26-miraklet-i-brentford,True,
Cykling,Vingegaard-artikler fjernet efter komisk misforståelse ,"Flere medier faldt i fælden efter offentliggørelsen af et billede med en person, der kunne minde om en dobbeltgænger.",https://sport.tv2.dk/cykling/2023-11-28-vingegaard-artikler-fjernet-efter-komisk-misforstaaelse,False,
VM i håndbold,Stor usikkerhed om VM-stjerne i Danmarks gruppe,Danmark møder Rumænien i den sidste gruppekamp ved VM på hjemmebane.,https://sport.tv2.dk/haandbold/2023-11-28-stor-usikkerhed-om-vm-stjerne-i-danmarks-gruppe,False,
Ishockey,Alle markspillere udvist efter masseslagsmål,"Spillerne var sammenlagt udvist i 167 minutter, da Ottawa Senators og Florida Panthers mødtes i NHL.",https://sport.tv2.dk/ishockey/2023-11-28-alle-markspillere-udvist-efter-masseslagsmaal,False,
Fodbold,FCM-målmand forventes ude i længere periode,"Martin Fraisl har forladt hospitalet, hvor undersøgelserne har været positive. Der venter dog længere pause.",https://sport.tv2.dk/fodbold/2023-11-28-fcm-maalmand-forventes-ude-i-laengere-periode,False,
Fodbold,"Hylder FCM-komet: - Han har det, vi alle sammen drømmer om",Franculino har også scoret sit første landsholdsmål i denne sæson.,https://sport.tv2.dk/fodbold/2023-11-27-hylder-fcm-komet-han-har-det-vi-alle-sammen-droemmer-om,False,
Fodbold,Thomasberg utilfreds: - Han mistede kortvarigt besindelsen,"Alexander Lind havde tårer i øjnene, da han gik fra banen.  ",https://sport.tv2.dk/fodbold/2023-11-27-thomasberg-utilfreds-han-mistede-kortvarigt-besindelsen,False,
Håndbold,Møllgaard om Hansens sygdom: - Det var uforståeligt og svært at være i,"Henrik Møllgaard åbner op om tiden under Mikkel Hansens sygdom - og peger på en særlig ting, efter han er vendt retur.",https://sport.tv2.dk/haandbold/2023-11-28-moellgaard-om-hansens-sygdom-det-var-uforstaaeligt-og-svaert-at-vaere-i,False,
Håndbold,Ét minde fyldte i sidste test - nu kan Elver sænke skuldrene,Danmark indleder VM på hjemmebane fredag aften.,https://sport.tv2.dk/haandbold/2023-11-27-et-minde-fyldte-i-sidste-test-nu-kan-elver-saenke-skuldrene,False,
Fodbold,Graulund taber også sag i landsretten om uberettiget fyring,"Landsretten mener ikke, at Peter Graulund har krav på ni måneders løn efter sin fyring fra Viasat i 2020.",https://sport.tv2.dk/fodbold/2023-11-28-graulund-taber-ogsaa-sag-i-landsretten-om-uberettiget-fyring,False,
Basketball,Ny rekord overskygges af karrierens største nederlag,LeBron James passerede rekorden for flest minutter i NBA og led karrierens største nederlag i samme kamp.,https://sport.tv2.dk/basketball/2023-11-28-ny-rekord-overskygges-af-karrierens-stoerste-nederlag,True,
Fodbold,Nadim giver kryptisk melding om sin fremtid,"Fra den danske landsholdsspiller lyder det, at hun har fremtiden på plads. ",https://sport.tv2.dk/fodbold/2023-11-27-nadim-giver-kryptisk-melding-om-sin-fremtid,False,
Fodbold,Ronaldo bad dommer om at omstøde eget straffespark,"På usædvanlig vis var Cristiano Ronaldo ikke enig med dommeren i, at han skulle have haft straffespark.",https://sport.tv2.dk/fodbold/2023-11-28-ronaldo-bad-dommer-om-at-omstoede-eget-straffespark,False,
Fodbold,Lind giver dybfølt undskyldning,"Silkeborg-angriberen Alexander Lind, Superligaens topscorer, er ked af sin tackling på Martin Fraisl.",https://sport.tv2.dk/fodbold/2023-11-28-lind-giver-dybfoelt-undskyldning,False,
Fodbold,"- Jeg stod bare og råbte, at vi skulle have en læge ind",FCM-målmand Martin Fraisl blev slået bevidstløs efter en duel i kampen mod Silkeborg.,https://sport.tv2.dk/fodbold/2023-11-27-jeg-stod-bare-og-raabte-at-vi-skulle-have-en-laege-ind,False,
Fodbold,"Hun kom på landsholdet, og så måtte hele familien ændre udtalen af deres efternavn",Hele familien Obaze er gået med til en ny udtale af deres efternavn. ,https://sport.tv2.dk/fodbold/2023-11-27-hun-kom-paa-landsholdet-og-saa-maatte-hele-familien-aendre-udtalen-af-deres-efternavn,False,
Fodbold,FCM storsejrer og lægger tungt pres på FCK,"Det er blot to point, der adskiller Superligaens tre øverste hold.",https://sport.tv2.dk/fodbold/2023-11-27-fcm-storsejrer-og-laegger-tungt-pres-paa-fck,True,
Fodbold,Silkeborg IF - FC Midtjylland,"Hvad skete der? FC Midtjylland vandt sikkert i Silkeborg, der blev ramt af et rødt kort til topscorer Alexander Lind. ",https://sport.tv2.dk/live/fodbold/2023-11-27-silkeborg-if-fc-midtjylland,True,
Formel 1,"Vesti: - Det er kun vinderen af mesterskabet, der bliver husket",Frederik Vesti har store forventninger til næste år. ,https://sport.tv2.dk/formel-1/2023-11-27-vesti-det-er-kun-vinderen-af-mesterskabet-der-bliver-husket,False,
Fodbold,Topscorer i tårer efter grimt rødt kort - trøstes af modspillere,Silkeborg endte med at lide et stort nederlag på Jysk Park. ,https://sport.tv2.dk/fodbold/2023-11-27-topscorer-i-taarer-efter-grimt-roedt-kort-troestes-af-modspillere,True,
Fodbold,- Det er min ret og pligt at blande mig,"FCK-træner var usportslig, da han i medierne efterlyste en nødbremse fra Kevin Diks, mener dommerformand.",https://sport.tv2.dk/fodbold/2023-11-27-det-er-min-ret-og-pligt-at-blande-mig,False,
Amerikansk fodbold,NFL-træner får sparket efter skrækkelig sæsonstart,Frank Reich er færdig som træner for NFL-klubben Carolina Panthers efter blot én sejr i 11 kampe i sæsonen.,https://sport.tv2.dk/amerikansk-fodbold/2023-11-27-nfl-traener-faar-sparket-efter-skraekkelig-saesonstart,True,
Fodbold,Eksperter hylder uheldig angriber efter drømmemål,Real Sociedad-angriberen Umar Sadiq tog sagen i egen hånd.,https://sport.tv2.dk/fodbold/2023-11-27-eksperter-hylder-uheldig-angriber-efter-droemmemaal,False,
Fodbold,OB fyrer assisterende fodbolddirektør,Det er den anden fyring i Odense Boldklub i november. ,https://sport.tv2.dk/fodbold/2023-11-27-ob-fyrer-assisterende-fodbolddirektoer,False,
Badminton,"Baner smurt ind i lort - nu må der snart ske noget, siger ekspert","Den tidligere topspiller Joachim Fischer mener, det er på tide, at der stilles højere krav til afholdelse af World Tour-turneringer.",https://sport.tv2.dk/badminton/2023-11-27-baner-smurt-ind-i-lort-nu-maa-der-snart-ske-noget-siger-ekspert,False,
Fodbold,Mister hjemmebanefordel i pokalkvartfinale,Gladsaxe Stadion er lukket for resten af året.,https://sport.tv2.dk/fodbold/2023-11-27-mister-hjemmebanefordel-i-pokalkvartfinale,False,
Cykling,Vingegaards holdkammerat skifter til rival,Nordmanden underskriver en aftale gældende til 2026.,https://sport.tv2.dk/cykling/2023-11-27-vingegaards-holdkammerat-skifter-til-rival,False,
VM i håndbold,Ekspert og landstræner har svært ved at udpege Danmarks svaghed,Danmark vandt i weekenden de to sidste VM-testkampe i sikker stil.,https://sport.tv2.dk/haandbold/2023-11-27-ekspert-og-landstraener-har-svaert-ved-at-udpege-danmarks-svaghed,True,
Fodbold,Skadet angriber forlader dansk landsholdslejr,"Signe Bruun undgår af landsholdstruppen, som i stedet får Caroline Møller ombord.",https://sport.tv2.dk/fodbold/2023-11-27-skadet-angriber-forlader-dansk-landsholdslejr,False,
Fodbold,Denne jubelscene irriterer ekspert,Serbiske Dusan Vlahovic havde et budskab eller to til sine kritikere.,https://sport.tv2.dk/fodbold/2023-11-27-denne-jubelscene-irriterer-ekspert,False,
Fodbold,Ingen Harder - her er de nominerede til årets bedste dansker,"Amalie Vangsgaard, Kathrine Kühl og Stine Ballisager kan blive Årets Kvindelige Fodboldspiller i Danmark.",https://sport.tv2.dk/fodbold/2023-11-27-ingen-harder-her-er-de-nominerede-til-aarets-bedste-dansker,False,
Fodbold,To store stjerner er synonymet på Sevillas problem ,"Det kører slet ikke for Sevilla, der ligger nummer 15 i LaLiga.",https://sport.tv2.dk/fodbold/2023-11-27-to-store-stjerner-er-synonymet-paa-sevillas-problem,True,
Fodbold,Brøndby smider sejren i vild kamp,Lyngby leverede et flot comeback undervejs.,https://sport.tv2.dk/fodbold/2023-11-26-broendby-smider-sejren-i-vild-kamp,True,
