Category,Headline,SubHeading,Link,isResult,isMaybe
Badminton,Ekspert udpeger afgørende faktor i dansk finalesejr,Den mentale styrke blev afgørende,,True,
Badminton,Stor glæde efter triumf: - Det betyder enormt meget,Den danske herredouble har skrevet sig ind i historiebøgerne,,True,
Badminton,Astrup og Skaarup skriver sig i historiebøgerne,For første gang siden 1985 vinder en dansk herredouble i Hongkong,,True,
Badminton,Pudsigt fact fik Astrup og Skaarup til at spærre øjnene op ,Med en finalesejr i Hong Kong Open kan Kim Astrup og Anders Skaarup Rasmussen blive en del af en eksklusiv klub.  ,,False,x
Badminton,Dansk herredouble overvinder chok og spiller sig i finalen,"Kim Astrup og Anders Skaarup Rasmussen rider videre på bølgen fra VM på hjemmebane, hvor de fik sølv. ",,True,
Badminton,Dansk damedouble misser finalen i Hongkong,Semifinalen blev endestationen for det danske makkerpar,,True,
Badminton,Danske doubler er semifinaleklar i Hongkong,Astrup og Skaarup vandt sikkert deres kvartfinale - Fruergaard og Thygesen sendte stærke japanere ud,,True,
Badminton,Danskers modstander får rødt kort ved matchbold og taber,Efter det røde kort gjorde Magnus Johannesen rent bord,,True,
Badminton,Antonsen trækker sig få timer inden kamp,"Antonsen-lejren fortæller til TV 2 Sport, at afbuddet skyldes sygdom",,False,
Badminton,Axelsen reagerer på choknederlag,"Viktor Axelsen fortæller, at han tager et par dages fri efter nedturen. ",,True,
Badminton,Axelsen taber sensationelt i første runde,Hong Kong Open sluttede tidligt for Viktor Axelsen,,True,
Badminton,Frustreret dansker nægtede at give hånd til dommer på blandet danskerdag,"Mens den danske mixdouble følte sig bortdømt flere gange i tredje sæt, gik flere andre danskere videre",,True,
Badminton,Sportschef beskriver Axelsens bedrift som idrætshistorie,"Ifølge elite- og sportschef Jens Meibom er Viktor Axelsens turneringsmeritter dansk idrætshistorie.
",,False,
Badminton,Axelsen jagtede historisk bedrift - men noget andet var vigtigere,"Viktor Axelsen er yderst glad for, at han beviste over for sig selv, at han kunne komme tilbage efter en stor nedtur",,True,x
Badminton,"Axelsens særlige styrke blev afgørende i finalen, mener ekspert","TV 2 Sports badmintonekspert Jim Laugesen mener, at det var Viktor Axelsens mentale styrke, der hjalp ham i finalen",,True,x
Badminton,Her er ALLE Axelsens sejre,Kniber det med at holde styr på alle Axelsens sejre? Det er ikke så underligt - se bare listen herunder. ,,True,
Badminton,Viktor Axelsen skriver historie,"Inden søndagens finale var Jan Ø. Jørgensen den eneste europæiske spiller, der har vundet China Open i herresingle. ",,True,
Badminton,"Kun Axelsen selv står i vejen for historisk præstation, mener ekspert",Viktor Axelsen kan blive den første spiller nogensinde til at vinde alle Super 1000-turneringen,,False,
Badminton,- Jeg tænkte ikke så meget. Jeg forsøgte bare at angribe,"Den danske stjerne startede på den svære side, og her var der ikke så meget tvivl om taktikken",,False,
Badminton,Axelsen knuser modstander - drømmen om fuld plade lever ,"Viktor Axelsen skal spille finale i China Open, som han søndag kan vinde for første gang. ",,True,
Badminton,"- Jeg er meget glad for min præstation, siger Axelsen",Danskeren har slidt og slæbt for at finde sit topniveau i China Open. ,,False,x
Badminton,Svær danskerdag i China Open reddet af Axelsen,"Viktor Axelsen rettede op på en svær dag, der kostede flere danskere deltagelsen i China Open",,True,x
Badminton,Velspillende Axelsen klar til stor semifinale,Axelsens triumfmarch mod en stor turneringssejr i China Open fortsætter,,True,
Badminton,Axelsen overvinder store problemer,Fynboen kan se frem til et brag af en kvartfinale,,True,
Badminton,"- Det er noget af det vildeste, der er set i løbet af turneringen","Anders Antonsen bidrog til en yderst mindeværdig duel, inden han røg ud af China Open i anden runde",,True,
Badminton,Astrup og Skaarup klar til stor kvartfinale,I artiklen kan du følge med i resultaterne løbende,,True,x
Badminton,Axelsen kan blive den første nogensinde,Viktor Axelsen kan spille sig videre til tredje runde i China Open torsdag formiddag. ,,False,
Badminton,- Det er hårde krav at stille til sig selv ikke at kunne træde lidt forkert,Viktor Axelsen ser tilbage på VM-skuffelsen i København,,False,x
Badminton,"- Jeg har aldrig prøvet noget lignende, siger Axelsen om modstanders handling","Wardoyo jublede på en måde, der endte med at give gult kort",,False,
Badminton,Gemke vinder på flot danskerdag,En flot dansk dag ved China Open kastede tre sejre af sig i fire kampe. ,,True,
Badminton,Ekspert forbløffes: - Den skal vi have i slow,Kodai Naraoka endte med at vinde kampen,,True,
Badminton,Flere danskere leverer flotte resultater,Der blev hentet i alt fire danske sejre,,True,
Badminton,Nu kan Axelsen slutte overlegen cirkel,"Jan Ø. Jørgensen er fortsat den eneste europæer, der har vundet China Open i herresingle.
",,True,x
Badminton,Chef kalder VM-medaljehøst for fantastisk,De danske badmintonspillere overgik Badminton Danmarks forventninger ved VM på hjemmebane,,True,x
Badminton,Dansk stjerne med klart budskab i Royal Arena,Kim Astrup og Anders Skaarup tabte søndagens VM-finale i Royal Arena,,True,
Badminton,Guldvinder sendte undskyldning til tilskuerne i Royal Arena efter buhråb,"TV 2 Sports ekspert Joachim Fischer syntes ikke, at buhråbene var berettigede. ",,False,
Badminton,"- Vi er virkelig, virkelig stolte over at være danske",For anden kamp i træk måtte den danske herredouble ud i tre sæt,,True,
Badminton,Astrup og Skaarup misser VM-guldet efter dramatisk finale,Kim Astrup og Anders Skaarup Rasmussen måtte se sig slået af et sydkoreansk par i VM-finalen i Royal Arena,,True,
Badminton,En VM-titel vil sætte Astrups ord i et helt andet lys,"Den danske herredouble-spiller har før tænkt ""er jeg virkelig så ringe?""",,False,
Badminton,Overrasket ekspert: - De kan alt i øjeblikket,"TV 2 Sports badmintonekspert Tine Baun har tiltro til, at den danske herredouble kan vinde guld",,False,
Badminton,Astrup joker med Skaarup: - Én dårlig ting ved at være i VM-finalen,Der var plads til vittigheder i vinderinterviewet,,False,
Badminton,Skuffet Antonsen: - Den er svær at sluge,"Han kan trøste sig med, at han har vundet en bronzemedalje",,True,
Badminton,Antonsen misser VM-finalen,Anders Antonsen taber til japaner i semifinale og er dermed ude af VM i badminton,,True,
Badminton,- Jeg er ikke grædefærdig. Jeg er bare fuldstændig i chok,Den dramatiske semifinale blev afgjort i tre sæt,,True,
Badminton,Astrup og Skaarup spiller sig sensationelt i VM-finalen,"Kim Astrup og Anders Skaarup Rasmussen fik problemer mod kinesere, men knækkede koden og er i VM-finalen",,True,
Badminton,Dansk stjerne opfordrer publikum til at buhe i VM-semifinale,Der er plads til 10.000 tilskuere under VM i badminton,,False,
Badminton,Dansk double sender stikpille til TV 2-ekspert,"Jim Laugesens ord, der er halvandet år gamle, kom pludselig i spil igen",,False,
Badminton,"Danskerne har vidt forskellige udgangspunkter i semifinalerne, vurderer ekspert","Hans-Kristian Vittinghus har stor tiltro til, at Anders Antonsen kan spille sig i finalen, mens herredoublen går ind til kampen som underdogs",,False,
Badminton,Axelsen-bøddel: - Jeg er meget glad,Kampen blev afgjort efter tre sæt,,True,
Badminton,"- Det er noget af det flotteste, jeg har set, siger Antonsen",Den danske badmintonstjerne hylder kulissen i Royal Arena,,False,x
Badminton,Antonsen smadrer konkurrent - stormer i VM-semifinalen,"Danske Antonsen suser videre ved VM efter suveræn kvartfinale, hvor han kvasede japaneren Nishimoto.
",,True,
Badminton,"- Han kunne ikke bære at spille et VM på hjemmebane, siger ekspert","Den danske verdensetter indrømmer, at favoritværdigheden spillede ham et puds",,False,
Badminton,Skuffet Axelsen reagerer på det overraskende VM-exit,"Axelsen takker også de mange danskere, der har støttet undervejs",,True,x
Badminton,Axelsen i kæmpe nedtur - er ude af VM,"H.S. Prannoy var på toppen, da han meget overraskende eliminerede Viktor Axelsen ved VM i badminton.
",,True,
Badminton,- Der var den sygeste stemning. Det var fuldstændig latterligt,"Kim Astrup og Anders Skaarup sikrede sig billetten til semifinalen, og glæden var til at tage føle på",,True,
Badminton,Danskere overrasker ved VM og sender Royal Arena i ekstase,Kim Astrup og Anders Skaarup viste strålende takter og sikrede semifinale for næsen af indisk double,,True,
Badminton,Dansk double misser VM-medalje,Trods ihærdige forsøg var kineserne for stor en opgave for Alexandra Bøje og Mathias Christiansen ved VM,,True,
Badminton,"Det dufter af ren dansk VM-finale i Royal Arena, mener eksperter",De danske herresingler har endnu ikke afgivet et sæt,,False,
Badminton,Ekspert udpeger én udfordring inden Axelsens VM-brag,"Indiske H.S. Prannoy er en af få badmintonspillere, der den seneste tid har voldt Viktor Axelsen problemer",,False,
Badminton,Danske tilskuere fremprovokerede vild jubelscene,Alexandra Bøje og Mathias Christiansen spillede sig torsdag i VM-kvartfinalen,,True,
Badminton,Få overblikket over de danske resultater her,"Mia Blichfeldt var den eneste, der røg ud",,True,
Badminton,Antonsen sætter perfekt punktum for stor danskerdag,Sejren blev sikret mod malaysiske Lee Zii Jia,,True,
Badminton,"- Jeg blev lullet i søvn, siger Axelsen",Den danske herresingle sender også ros til modstanderen,,False,
Badminton,Axelsen klar til VM-kvartfinale - vild stime lever,Verdens nummer ni venter på danskeren nu,,True,
Badminton,Dansk ekstase: - En af de fedeste badmintonoplevelser ,Med sublim badminton spillede Kim Astrup og Anders Skaarup Rasmussen torsdag sig i VM-kvartfinalen. ,,True,
Badminton,Ekspert har Antonsen som underdog i ottendedelsfinale,Badmintonekspert Jim Laugesen ser frem til en gyser mellem Anders Antonsen og Lee Zii Jia,,False,
Badminton,Vinderinterview med dansk double måtte afbrydes,Det var svært at holde tårerne tilbage,,False,
Badminton,"Dét er Axelsens helt store kvalitet, siger B.S. Christiansen","Den tidligere jægersoldat mener også, at der er ting, der kan blive bedre",,False,
Badminton,Danske stjerner overrasker - klar til VM-kvartfinale,I kvartfinalen venter kinesisk modstand igen,,True,
Badminton,Stjernes deroute gør konkurrenterne chokerede og triste,Kento Momota er dumpet langt ned på verdensranglisten,,False,
Badminton,"Stjerne brød ud i grin, da han skulle tale om Axelsen",Chou Tien Chen kalder det en drøm at møde danskeren,,False,
Badminton,"- Det er vigtigt for hele turneringen, siger ekspert om Axelsens spil",Badmintonekspert Jim Laugesen er glad for særligt ét aspekt af Viktor Axelsens spil,,False,
Badminton,"- Det var virkelig nervepirrende, siger Antonsen efter vigtig sejr",Anders Antonsen spillede sig onsdag videre ved VM efter en sejr i to sæt over Ng Tze Yong,,True,
Badminton,Antonsen stryger videre ved VM - nu venter brag,Der venter svær modstand i ottendedelsfinalen,,True,
Badminton,Kroppen svigtede Gemke: - En kæmpe skuffelse,"Rasmus Gemkes krop spændte op, og han fik aldrig lov at folde sig ud i kampen mod kinesiske Shi Yuqi. ",,True,
Badminton,Blandet danskerdag ved VM slutter godt,"Kim Astrup og Anders Skaarup var blandt dem, der gik videre",,True,
Badminton,"- Årh, dét bliver jeg ked af. Det stikker næsten i mit hjerte","I ungdomsårene var doublespilleren Kim Astrup så god i herresingle, at han flere gange slog Viktor Axelsen",,False,
Badminton,Dansker vil ramme topspiller med sit våben,"Line Christophersen tror, at hun kan drille Tai Tzu Ying",,False,
Badminton,"Danske fans hyldede 65-årig, da hun forlod Royal Arena",Danske fans har fået øjnene op for en mor og en søn fra Israel,,False,
Badminton,"- Det er vanvittigt, siger ekspert om Axelsen",Viktor Axelsen var flyvende i tirsdagens VM-kamp i Royal Arena,,True,
Badminton,"- Kæmpe forløsning, siger dansk double efter problemer",Alexandra Bøje og Mathias Christiansen er videre ved VM efter en medrivende kamp i anden runde. ,,True,
Badminton,Axelsens nervøsitet gjort til skamme: - Han virkede opgivende,Den danske verdensetter er klar til VM-ottendedelsfinalen efter en sikker sejr,,True,
Badminton,Uhyggelig Axelsen videre i overlegen stil,Den danske herresingle kvaste sin modstander,,True,
Badminton,Blichfeldt runder flot danskerdag af,Mia Blichfeldt blev den fjerde dansker til at forlade banen med en sejr tirsdag,,True,
Badminton,Christiansen og Bøje overvinder store problemer,Sejren blev sikret i tre sæt,,True,
Badminton,Axelsen har fortid med modstander: - Jeg skal passe min egen butik,Christo Popov fra Frankrig kan være en tricky modstander på flere måder,,False,
Badminton,Dansk profil knust efter VM-exit,Mathias Thyrri havde svært ved at holde tårerne tilbage,,True,
Badminton,To år efter skandalen og karrierens hårdeste tid har Bøje store VM-drømme,Den danske stjerne fortæller for første gang åbent og ærligt om episoden,,False,
Badminton,"VM-spiller forklarer serv, som ingen på banen har set før","Ivan Rusev lavede en stor og meget sjælden servefejl, da han og makkeren Iliyan Stoynov røg ud af VM i København",,True,
Badminton,Axelsen er meget beæret efter sejr,Både Viktor Axelsen og Anders Antonsen er glade for deres start på VM i København. ,,True,
Badminton,Dansk double har nået VM-finalen - her er programmet,TV 2 Sport sender et hav af kampe fra VM i badminton,,True,
Badminton,Danskerne gør rent bord ved VM,Der var lutter sejre til de danske spillere på førstedagen,,True,
Badminton,Antonsen og Axelsen leverer store VM-opvisninger,Ingen af de to herresingler havde problemer i første runde,,True,x
Badminton,Antonsen vil gerne af med kliché: - Jeg er også et menneske,"Danskeren er ikke meget for at tænke på, hvad der skal ske efter karrieren",,False,
Badminton,Axelsen følte sig dybt provokeret efter bøde: - Det er simpelthen ikke sandt,I en artikelserie i fem afsnit fortæller Viktor Axelsen ærligt om karrieren og privatlivet i forbindelse med VM på hjemmebane i København,,False,
Badminton,65-årig stiller op ved VM i Danmark: - Det er ikke nemt,Israel har to spillere med til VM - og de er i familie,,False,
Badminton,Ukendt faktor kan få indflydelse på VM,Flere af de danske spillere en enige om vigtigheden af forholdene,,False,
Badminton,"- Det var en bombe at få børn, men det var også sindssygt sundt for mig",I en artikelserie i fem afsnit fortæller Viktor Axelsen ærligt om karrieren og privatlivet forud for VM på hjemmebane i København,,False,
Badminton,Antonsen elskede at irritere Axelsen og de store stjerner,Den danske herresingle mindes gamle dage frem mod VM,,False,
Badminton,"- Jeg fik lavet nyt pas, da jeg var 15-16 år. Der blev jeg decideret presset",I en artikelserie i fem afsnit fortæller Viktor Axelsen ærligt om karrieren og privatlivet forud for VM på hjemmebane i København,,False,
Badminton,"- Useriøst at sige andet end VM-guld, siger Axelsen","Den danske herresingle er ikke i tvivl, når snakken falder på målsætningen",,False,
Badminton,Udenlandske stjerner måber over danske VM-forhold,Flere af verdens bedste roser det danske setup,,False,
Badminton,Antonsens møde med Peter Gade ændrede hans tilgang til mad markant,Den danske stjerne har altid elsket mad,,False,
Badminton,- Jeg har jo et sindssygt temperament og en stor vrede,I en artikelserie i fem afsnit fortæller Viktor Axelsen ærligt om karrieren og privatlivet forud for VM på hjemmebane i København,,False,
Badminton,"- Jeg havde en censor, der rensede mig fuldstændig. Han kørte mig over, og jeg kan huske, hvad jeg sagde bagefter",I en artikelserie i fem afsnit fortæller Viktor Axelsen ærligt om karrieren og privatlivet forud for VM på hjemmebane i København,,False,
Badminton,Stjerne melder afbud til VM - godt for Antonsens chancer,Det indonesiske guldhåb kommer ikke til at være en del af VM i badminton i Danmark,,False,
Badminton,Forventningsfulde børn fik stor oplevelse med Axelsen,"Arrangementet fandt sted forud for VM, der bliver spillet i Royal Arena fra den 21. august. ",,False,
Badminton,"- Sidst jeg var i Royal Arena, var det midt i en moshpit",Danmarks bedste badmintonspillere er i fuld gang med forberedelserne til VM på hjemmebane,,False,
Badminton,Antonsen og Axelsen undgår hinanden i VM-lodtrækning,Herunder finder du overblikket over lodtrækningen til alle fem kategorier ved VM i badminton,,False,
Badminton,Axelsen kalder sin præstation voldsom: - Men jeg kan blive stærkere,"Viktor Axelsen har vundet de seneste tre turneringer, han har deltaget i",,True,
Badminton,Axelsen i stor triumf kort før VM,Den danske herresingle var overlegen i første sæt,,True,
Badminton,Axelsen forventer et show i stor finale,Axelsen møder verdens nummer ni i søndagens finale,,False,
Badminton,"- Han gættede bare, siger Axelsen om svær situation",Axelsens modstander døjede med smerter i ryggen og benene. ,,False,
Badminton,Suveræn Axelsen klar til stor finale,Den danske stjerne får indonesisk modstand i finalen,,True,x
Badminton,"- Jeg var helt nede i sækken, erkender Axelsen",29-årige Axelsen skal møde japanske Kodai Naraoka i semifinalen. ,,False,
Badminton,Axelsen overvinder store problemer,Kampen blev afgjort i tre sæt,,True,
Badminton,Ekspert forarget over stjernes opførsel,"Anders Antonsen virkede både uforstående og irriteret over måden, Naraoka håndterede sejren på. ",,True,
Badminton,Antonsen med opløftende melding efter skade,Det sker mindre end en måned før VM,,False,
Badminton,Axelsen klar til kvartfinale,Den danske herresingle vandt i to sæt,,True,
Badminton,Antonsen fortsætter god stime,Mathias Christiansen og Alexandra Bøje røg til gengæld ud,,True,
Badminton,Axelsen åbner Japan Open med sikker sejr ,"Viktor Axelsen spillede sig videre med en sejr i to sæt over Lin Chun-Yi fra Taiwan. 
  ",,True,
Badminton,Rørt Antonsen har tvivlet på sig selv som aldrig før ,"Antonsen vandt finalen i tre sæt, og da sejren blev til virkelighed, fik følelserne frit spil. ",,True,
Badminton,Antonsen vinder dramatisk finale,"Finalen fik en forfærdelig dansk indledning, men Antonsen kæmpede sig tilbage i opgøret. ",,True,
Badminton,Antonsen klar til finale efter stor sejr ,Danskeren fortsatte sit gode spil fra tidligere på ugen og skulle blot bruge to sæt på at spille sig i finalen. ,,True,
Badminton,Antonsen i semifinalen efter kæmpe comeback,Danskeren hev sejren i land efter en gyser af et tredje sæt,,True,
Badminton,Antonsen leverer lille overraskelse i Sydkorea,Anders Antonsen får japansk modstand i kvartfinalen,,True,x
Badminton,Astrup og Skaarup vinder ren dansk finale,"Frederik Søgaard og Rasmus Kjær ydede fantastisk modstand, men Kim Astrup og Anders Skaarup strøg til tops",,True,
Badminton,Tildelte olympiske mestre deres største nederlag i et år: - Jeg er virkelig overrasket,"Det kom bag på Anders Skaarup, at han og makkeren, Kim Astrup, besejrede Lee Yang og Wang Chi-Lin så komfortabelt",,True,
Badminton,Herredouble overrasker og når ren danskerfinale,Frederik Søgaard og Rasmus Kjær møder landsmændene Kim Astrup og Anders Skaarup i finale ved Canada Open,,True,x
Badminton,Axelsen arbejder på amerikansk liga,"Viktor Axelsen vil udbrede badmintonsporten med en nordamerikansk liga.
",,False,
Badminton,Axelsen overvinder forfærdelig start og tager guld,"Christo Popov sendte Viktor Axelsen i tovene, men danskeren hankede op i sig selv og vandt guld",,True,
Badminton,Spanier støder Mia Blichfeldt af European Games-tronen,"Mia Blichfeldt bed udmærket fra sig i perioder, men da sættene skulle afgøres, tabte hun pusten",,True,
Badminton,Dansk herredouble henter guld ved European Games,"Kim Astrup og Anders Skaarup blev presset i finalen, men hentede guld til Danmark ved European Games",,True,
Badminton,Axelsen og Blichfeldt i finalen,Badmintonspillerne Mia Blichfeldt og Viktor Axelsen er begge klar til at spille om guld ved European Games,,True,
Badminton,Astrup og Skaarup klar til finalen,"De danske badmintonspillere har allerede nu sikret Danmark fire medaljer - nu er det blot karaten, der skal afgøres",,True,
Badminton,Topspiller har gennemgået essentiel næseoperation,"Lakshya Sens seneste store individuelle finale var All England 2022, hvor han tabte til Viktor Axelsen",,False,
Badminton,Axelsen leger sig i semifinalen ved European Games,Flere danskere er nu klar til semifinalerne ved European Games,,True,
Badminton,Astrup og Skaarup klar til semifinalen,Med en sejr i kvartfinalen er Kim Astrup og Anders Skaarup Rasmussen sikre på minimum bronzemedaljer,,True,
Badminton,Axelsen buldrer videre i European Games,Verdens nummer 32 var intet match for Viktor Axelsen ved European Games i Krakow,,True,
Badminton,Finsk 'nomade' jubler efter at have sendt Antonsen ud,"Det betyder meget for finske Kalle Koljonen, at han slog Anders Antonsen ud og avancerede ved European Games",,True,
Badminton,"- Katastrofalt. Alle må gerne synes, det er en kæmpe fiasko","Anders Antonsen kalder det en katastrofe og en fiasko, at han nu er ude af European Games",,True,
Badminton,Axelsen ærgerlig på Anders' og Danmarks vegne,"Viktor Axelsens største konkurrent til titlen ved European Games, landsmanden Anders Antonsen, er ude efter gruppespillet",,True,
Badminton,Antonsen i kæmpe fiasko,"Anders Antonsen vidste allerede inden kampen mod finske Kalle Koljonen, at han skulle vinde i to sæt for at gå videre",,True,
Badminton,"Har kniven for struben: - En anderledes størrelse, erkender landstræner",Anders Antonsen befinder sig lidt uventet i en svær situation allerede i gruppespillet,,False,
Badminton,"De andre danskere gjorde det, Antonsen ikke formåede",Tirsdag blev det til fem sejre og et enkelt nederlag for de danske badmintonspillere ved European Games,,True,
Badminton,Svensker ovenud lykkelig efter sejr over Antonsen,Felix Burestedt håber at forlænge sin karriere med succes ved European Games. Og indtil videre går det godt,,True,
Badminton,Vred Antonsen kalder nederlag for en katastrofe,"Anders Antonsen lægger ikke skjul på, hvor voldsomt irriteret han er over sit nederlag. ",,True,
Badminton,Antonsen i choknederlag til svensker,Svenskeren spiller i øjeblikket sin sidste turnering som badmintonspiller. ,,True,
Badminton,Danmark gør rent bord ved European Games,"Spænding var der ikke meget af, da de danske badmintonspillere var i aktion mod mindre badmintonnationer mandag",,True,x
Badminton,Axelsen får perfekt start på gruppespil,Den danske badmintonstjerne er Danmarks største sportsnavn ved det igangværende European Games i Polen,,True,
Badminton,"- Jeg er meget overrasket, siger Axelsen",Danskeren har nu vundet turneringen tre gange i træk,,True,
Badminton,Axelsen i kæmpe triumf,Den danske verdensetter vandt sikkert i to sæt i en velspillet finale,,True,
Badminton,"Axelsen favorit i finalebrag, vurderer ekspert",Men hans indonesiske modstander er bestemt ikke ueffen,,False,
Badminton,Axelsen meget overrasket: - Det havde jeg aldrig troet,Den 29-årige dansker havde ikke forventet at stå i en finale så kort tid efter sin skade,,True,x
Badminton,Overlegen Axelsen klar til stor finale,Den danske herresingle havde ingen problemer mod H. S. Prannoy,,True,
Badminton,Axelsen knuser sin modstander,Verdens nummer otte blev fredag eftermiddag - særligt i første sæt - krøllet sammen af Viktor Axelsen,,True,
Badminton,- De andre skal passe på - hun er livsfarlig,"Carolina Marín begynder at vise glimt af sit topniveau. Ja, faktisk mere end bare glimt",,False,
Badminton,Suveræn Axelsen klar til kvartfinalen i stor turnering,"Viktor Axelsen havde kun få problemer, da han sikkert spillede sig videre til kvartfinalerne i Indonesia Open.
",,True,
Badminton,"- Jeg er skuffet lige nu, siger Antonsen",Anders Antonsen er ude af Indonesia Open efter nederlag i første runde,,True,
Badminton,Stjerne tom i blikket: - Jeg vil stoppe,"Lee Zii Jia kom tidligere på året med en melding, der skabte overskrifter. Nu siger den 25-årige badmintonspiller, at karrieren bliver sat på pause",,False,
