Category,Headline,SubHeading,Link,isResult,isMaybe
Boksning ,Bokser hastede hjem - blev far kort inden comeback,"Victor Ramon havde endnu ikke set sin nyfødte søn, da han fredag vandt sin comeback-kamp ",https://sport.tv2.dk/boksning/2023-10-08-bokser-hastede-hjem-blev-far-kort-inden-comeback,True,
Basketball ,Fænomen trak 13.000 fans til intern træningskamp,Victor Wembanyamas tilstedeværelse i San Antonio Spurs har skabt store forventninger og hype blandt fansene ,https://sport.tv2.dk/basketball/2023-10-08-faenomen-trak-13000-fans-til-intern-traeningskamp,False,
Boksning ,Mahfoud styrker VM-chancer med sejr,"Erfarne Marcela Acuña måtte bøje sig for Sarah Mahfoud, som i Royal Arena vandt lørdagens hovedkamp ",https://sport.tv2.dk/boksning/2023-10-08-mahfoud-styrker-vm-chancer-med-sejr,True,
Curling ,Danske curlingherrer åbner VM med nederlag,De danske curlingherrer taber deres første kamp ved VM. De skal spille tolv kampe i alt ,https://sport.tv2.dk/curling/2022-04-03-danske-curlingherrer-aabner-vm-med-nederlag,True,
Curling ,Omdiskuteret landstræner stopper,"Kenneth Hertsdahl, der kom i vælten under vinter-OL, stopper som landstræner for de danske curlingherrer ",https://sport.tv2.dk/curling/2022-04-02-omdiskuteret-landstraener-stopper,False,
Curling ,Danske curlingkvinder er færdige ved VM,"Danmark bed godt fra sig, men tabte 8-9 til værtsnationen Canada og er dermed færdig ved VM ",https://sport.tv2.dk/curling/2022-03-26-danske-curlingkvinder-er-faerdige-ved-vm,True,
Curling ,Curlingkvinder er klar til VM-slutspil trods nederlag,Allerede inden den sidste gruppekamp havde Danmark sikret sig en plads i slutspillet ved VM i Canada ,https://sport.tv2.dk/curling/2022-03-25-curlingkvinder-er-klar-til-vm-slutspil-trods-nederlag,True,
Ridning ,Laudrup-Dufour tager dressursølv i World Cup-finale,Cahtrine Laudrup-Dufour tog sølv og vandt den første danske medalje ved World Cup-finalen i dressur i 11 år ,https://sport.tv2.dk/ridning/2022-04-09-laudrup-dufour-tager-dressursolv-i-world-cup-finale,True,
Ridning ,Ny dansk guldmedalje ved PL,Tobias Thorning Jørgensen var i særklasse mandag og hentede sin anden guldmedalje i Tokyo ,https://sport.tv2.dk/ridning/2021-08-30-ny-dansk-guldmedalje-ved-pl,True,
Ridning ,Guldvinder blev paf over kronprinsens opkald,Tobias Thorning Jørgensen blev fanget i en uvant situation efter en forløsende sejr ved de paralympiske lege ,https://sport.tv2.dk/ridning/2021-08-27-guldvinder-blev-paf-over-kronprinsens-opkald,True,
Boksning ,Boksekommentator husker Mogens Palle som enestående og stædig,"Mogens Palle var enestående som matchmaker og stædighed førte ham lagt i bokseverden, mener kommentator ",https://sport.tv2.dk/boksning/2022-08-28-boksekommentator-husker-mogens-palle-som-enestaaende-og-staedig,False,
Boksning,"- Han var respekteret i hele verden, siger Brian Nielsen","""Super Brian"" Nielsen var blandt promotor Mogens Palles boksere. Palle betød alt for karrieren, mener han ",https://sport.tv2.dk/boksning/2022-08-28-han-var-respekteret-i-hele-verden-siger-brian-nielsen,False,
Boksning ,Tyson Fury vinder rekordkamp på Wembley,Sværvægtsbokseren Tyson Fury skulle bare bruge seks omgange på at besejre Dillian Whyte på Wembley ,https://sport.tv2.dk/boksning/2022-04-23-tyson-fury-vinder-rekordkamp-paa-wembley,True,
Boksning ,Mahfoud tror på overraskelsen i storkamp,"Sarah Mahfoud slås lørdag om fire VM-bælter i kamp, der bliver kaldt den største for en dansk bokser i årevis ",https://sport.tv2.dk/boksning/2022-09-23-mahfoud-tror-paa-overraskelsen-i-storkamp,False,
Boksning ,Bokselegenden Børge Krogh er død,Børge Krogh var en del af den første succesbølge under promotor Mogens Palle. Han blev europamester i 1966 ,https://sport.tv2.dk/boksning/2022-09-08-bokselegenden-boerge-krogh-er-doed,False,
EM fodbold ,Værter for EM på plads frem til 2032,"Det kom tirsdag på plads, hvilke lande der skal være værter for fodbold-EM i 2028 og 2032 ",https://sport.tv2.dk/fodbold/2023-10-10-vaerter-for-em-paa-plads-frem-til-2032,False,
Basketball ,Fransk fænomen brillerer mod andet fyrtårn,"Victor Wembanyama spillede sin første testkamp for San Antonio Spurs, der tabte til en af NBA-rivalerne ",https://sport.tv2.dk/basketball/2023-10-10-fransk-faenomen-brillerer-mod-andet-fyrtaarn,True,
Basketball ,Kun skader kan stoppe Bucks og Celtics,"I TV 2 SPORTs NBA-podcast kan du blive godt klædt på til den kommende NBA-sæson, når Peter Wang rangerer de 15 hold i ligaens Eastern Conference ",https://sport.tv2.dk/basketball/2023-10-12-kun-skader-kan-stoppe-bucks-og-celtics,False,
Ishockey ,Landsholdsspiller stopper som 27-årig,Efter 38 landskampe og to DM-titler stopper Esbjergs Søren Nielsen ishockeykarrieren med øjeblikkelig virkning ,https://sport.tv2.dk/ishockey/2023-10-12-landsholdsspiller-stopper-som-27-aarig,False,
E-sport ,"- Jeg ved ikke, om jeg er overrasket mere, siger Heroic-kaptajn","En ""overraskende rolig"" Casper 'cadiaN' Møller er meget tilfreds efter 2-1-sejren over FaZe ",https://sport.tv2.dk/e-sport/2023-05-18-jeg-ved-ikke-om-jeg-er-overrasket-mere-siger-heroic-kaptajn,True,
E-sport ,"- Det kræver mod, siger Heroic-kaptajn om fans","Selvom Heroics fans var massivt i undertal i arenaen i Paris, tog de kampen op ",https://sport.tv2.dk/e-sport/2023-05-19-det-kraever-mod-siger-heroic-kaptajn-om-fans,False,
E-sport ,Sjældent har franske fans holdt så meget med tre danskere,"Franske Vitality spillede sig i Majorens semifinale, mens arenaen holdt en fest ",https://sport.tv2.dk/e-sport/2023-05-18-sjaeldent-har-franske-fans-holdt-saa-meget-med-tre-danskere,True,
E-sport ,"Nøglen til Heroics succes er simpel, men hamrende svær at kopiere","Danmarks bedste Counter-Strike-hold, Heroic, åbnede døren til baglokalet for TV 2 Sport i timerne op til Major-kvartfinalen ",https://sport.tv2.dk/e-sport/2023-05-18-noeglen-til-heroics-succes-er-simpel-men-hamrende-svaer-at-kopiere,False,x
E-sport ,Danskere med suveræn indsats - klar til Major-semifinale,Torsdagens kvartfinale mellem Heroic og FaZe levede op til forventningerne ved Majoren i Paris ,https://sport.tv2.dk/e-sport/2023-05-18-stor-praestation-af-dansk-cs-mandskab,True,
E-sport ,"- Det ville være det vildeste, siger Heroic-stjerne","Heroics René 'TeSeS' Madsen håber at fortsætte de fornemme takter i Majorens afgørende fase, hvor de har mulighed for at skrive historie ",https://sport.tv2.dk/e-sport/2023-05-18-det-ville-vaere-det-vildeste-siger-heroic-stjerne,False,
E-sport ,"På ét punkt tromler Danmark alle, når Majoren skal afgøres","Meget tyder på, at en eller flere danskere kan løfte trofæet i historiens sidste CS:GO-Major på søndag, mener ekspert ",https://sport.tv2.dk/e-sport/2023-05-18-paa-et-punkt-tromler-danmark-alle-naar-majorens-skal-afgoeres,False,
E-sport ,Dansker dybt berørt - misser overraskende Major-kvartfinale,"De sidste hold til kvartfinalerne i Majoren er fundet, og i alt er der ni danskere at finde på diverse hold ",https://sport.tv2.dk/e-sport/2023-05-16-dansker-dybt-beroert-misser-overraskende-major-kvartfinale,True,
E-sport ,Storfavoritter sendt hjem fra Majoren i Paris,Flere danskere er stadig med i det sjove selskab ved CS:GO-Majoren i Paris ,https://sport.tv2.dk/e-sport/2023-05-15-storfavoritter-sendt-hjem-fra-majoren-i-paris,True,
E-sport ,Storspillende Heroic er klar til Major-kvartfinalen,"Det danske Counter-Strike-hold fortsætter storspillet ved Majoren, hvor de endnu ikke har tabt ",https://sport.tv2.dk/e-sport/2023-05-14-storspillende-heroic-er-klar-til-major-kvartfinalen,True,
E-sport ,Tale fra tårevædet dansk stjerne går viralt,"Den danske CS:GO-stjerne Casper ""cadiaN"" Møller hyldes af ekspert for at sætte sig selv på spil foran sine holdkammerater ",https://sport.tv2.dk/e-sport/2023-05-14-tale-fra-taarevaedet-dansk-stjerne-gaar-viralt,False,
E-sport ,Heroic suverænt fra start i Majoren,"Heroic har fået en god start på Majoren, efter de besejrede verdens nummer fem, FaZe ",https://sport.tv2.dk/e-sport/2023-05-13-heroic-suveraent-fra-start-i-majoren,True,
Håndbold ,"Roslyng stopper på landsholdet: - Jeg er trist, siger Jesper Jensen",VM på hjemmebane bliver den sidste turnering med Christina Roslyng som team manager for kvindelandsholdet ,https://sport.tv2.dk/haandbold/2023-10-13-roslyng-stopper-paa-landsholdet-jeg-er-trist-siger-jesper-jensen,False,
Håndbold ,"Dansk Bundesliga-dominans er uden forhistorie, mener Nyegaard","Billedet bør være det samme, når Bundesliga-sæsonen nærmer sig sin afslutning, mener Bent Nyegaard ",https://sport.tv2.dk/haandbold/2023-10-13-dansk-bundesliga-dominans-er-uden-forhistorie-mener-nyegaard,False,
Håndbold ,To gange talte landstræneren med store ord i kæmpesejr,Jesper Jensen forlangte højere effektivitet af sine spillere i storsejren mod Kosovo ,https://sport.tv2.dk/haandbold/2023-10-13-to-gange-talte-landstraeneren-med-store-ord-i-kaempesejr,True,
Sport ,Godkender fem nye sportsgrene til OL 2028,Nye sportsgrene er på vej ind på OL-programmet i 2028 ,https://sport.tv2.dk/2023-10-13-godkender-fem-nye-sportsgrene-til-ol-2028,False,
Håndbold ,Geniale Gidsel brillerer i historisk sejr,Füchse Berlin har fået den bedste sæsonstart i klubbens historie med ni sejre i lige så mange kampe ,https://sport.tv2.dk/haandbold/2023-10-13-geniale-gidsel-brillerer-i-historisk-sejr,True,
E-sport ,Astralis forlænger med 'dev1ce',"Nicolai ""dev1ce"" Reedtz har forlænget kontrakten med Astralis, så den løber tre år mere ",https://sport.tv2.dk/e-sport/2023-10-13-astralis-forlaenger-med-dev1ce,False,
MMA ,Dansk MMA-kæmper udraderer stærk russer,MMA-kæmperen Nicolas Dalby besejrede i en seværdig UFC-dyst russeren Muslim Salikhov i Las Vegas ,https://sport.tv2.dk/mma/2023-06-18-dansk-mma-kaemper-udraderer-staerk-russer,True,
MMA ,Mark O. Madsen flytter hjem til Danmark,"Den 38-årige MMA-kæmper og tidligere bryder er taknemmelig for den tid, han nåede at få i USA ",https://sport.tv2.dk/mma/2023-05-02-mark-o-madsen-flytter-hjem-til-danmark,False,
MMA ,Dansk bryder indstiller karrieren og satser på MMA,Rajbek Bisultanov stopper som bryder og satser på at kopiere Mark O. Madsen skifte til kampsporten MMA ,https://sport.tv2.dk/mma/2023-04-24-dansk-bryder-indstiller-karrieren-og-satser-paa-mma,False,
MMA ,MMA-kæmpet føler sig presset til at stå frem som biseksuel,"Jeff Molina har som den første mandlige UFC-kæmper fortalt offentligt, at han er biseksuel. Det var ikke hans plan ",https://sport.tv2.dk/mma/2023-03-19-mma-kaempet-foeler-sig-presset-til-at-staa-frem-som-biseksuel,False,
MMA ,Mark O. Madsen får grønt lys til hurtigt comeback,"Allerede om 20 dage kan Mark O. Madsen i princippet være i kamp igen, efter at skanninger gav godt nyt ",https://sport.tv2.dk/mma/2022-11-15-mark-o-madsen-faar-groent-lys-til-hurtigt-comeback,False,
MMA ,Mark O. Madsen er ikke længere ubesejret,I tredje runde overgav Mark O. Madsen sig under MMA-kamp mod amerikanske Grant Dawson efter voldsomt greb ,https://sport.tv2.dk/mma/2022-11-06-mark-o-madsen-er-ikke-laengere-ubesejret,True,
MMA ,"- Jeg er nødt til at skifte gear, siger Mark O. Madsen","Den danske kæmper vil gøre, hvad der skal til for, at han bliver valgt til MMA-sportens største kampe ",https://sport.tv2.dk/mma/2022-10-24-jeg-er-noedt-til-at-skifte-gear-siger-mark-o-madsen,False,
MMA ,Mark O. Madsen får ny modstander,5. november står MMA-kæmperen Mark O. Madsen over for amerikaneren Grant Dawson i UFC ,https://sport.tv2.dk/mma/2022-10-22-mark-o-madsen-faar-ny-modstander,False,
MMA ,Mark O. tilbudt ny kamp: - Har de bare rystet posen?,"UFC har fundet en afløser, som senest kæmpede i to vægtklasser over Mark O. Madsen ",https://sport.tv2.dk/mma/2022-10-19-mark-o-tilbudt-ny-kamp-har-de-bare-rystet-posen,False,
Atletik ,Vesterby vil sætte forløsende punktum,Fire år efter at have sikret sig pladsen er Michelle Vesterby langt om længe med ved VM i ironman igen ,https://sport.tv2.dk/atletik/2023-10-14-vesterby-vil-saette-forloesende-punktum,False,
Sport ,Indiens premierminister bekræfter bud på OL i 2036,"Indiens premierminister Modi sagde lørdag, at landet vil vende hver en sten i forsøget på at få OL i 2036 ",https://sport.tv2.dk/2023-10-14-indiens-premierminister-bekraefter-bud-paa-ol-i-2036,False,
Tennis ,Blev rasende på fotograf på afgørende tidspunkt - kort efter var finalen tabt,Rublev endte med at tabe kampen efter tiebreak ,https://sport.tv2.dk/tennis/2023-10-15-blev-rasende-paa-fotograf-paa-afgoerende-tidspunkt-kort-efter-var-finalen-tabt,True,
Tennis ,"- Det må føles rart for Holger, siger Aneke Rune om nyt samarbejde",Der er en rigtig god kemi mellem Holger Rune og Boris Becker ,https://sport.tv2.dk/tennis/2023-10-15-det-maa-foeles-rart-for-holger-siger-aneke-rune-om-nyt-samarbejde,False,
MMA ,MMA-kæmper fjernet fra turnering - testet positiv for coronavirus,"En af MMA-kæmperne ved et UFC-stævne i Florida er testet positiv for coronavirus, men stævnet afvikles ",https://sport.tv2.dk/mma/2020-05-09-mma-kaemper-fjernet-fra-turnering-testet-positiv-for-coronavirus,False,
MMA ,Mark O. Madsen har fået 'skævt smil som Stallone' efter operation,Mark O. Madsen vågnede i dag op efter en vellykket operation. På Instagram viser han nu sit skæve Sylvester Stallone-lignende smil frem. ,https://sport.tv2.dk/mma/2020-05-05-mark-o-madsen-har-faaet-skaevt-smil-som-stallone-efter-operation,False,
MMA ,Mark O. Madsen modtager 'nedslående' nyhed: - Det er virkelig uheldigt,"Mark O Madsen skal under kniven på ny, efter der er gået infektion i de skinner, der holder sammen på danskerens brækkede kæbe ",https://sport.tv2.dk/mma/2020-04-24-mark-o-madsen-modtager-nedslaaende-nyhed-det-er-virkelig-uheldigt,False,
MMA ,Tiltalende idé lokker stadig Mark O. Madsen efter Skype-møde med præsident,"Præsidenten for UFC, Dana White, vil stadig arrangere kampe på en privat ø. Det kan ske fra 9. maj, og den idé tiltaler Mark O. Madsen ",https://sport.tv2.dk/mma/2020-04-23-tiltalende-ide-lokker-stadig-mark-o-madsen-efter-skype-moede-med-praesident,False,
MMA ,"Mark O. Madsen afslører detalje, der næsten kostede sejren i Las Vegas",Mark O. Madsen havde mange problemer i optakten til sin kamp i Las Vegas. Et af dem kom på mystisk vis på selve kampdagen ,https://sport.tv2.dk/mma/2020-04-13-mark-o-madsen-afsloerer-detalje-der-naesten-kostede-sejren-i-las-vegas,True,x
MMA ,Disney og ESPN sætter en stopper for hemmelige MMA-kampe,"Præsidenten for UFC, Dana White, har planer om at afvikle kampe på hemmelige lokationer i USA og på en privat ø ",https://sport.tv2.dk/mma/2020-04-10-disney-og-espn-saetter-en-stopper-for-hemmelige-mma-kampe,False,
MMA ,Endnu en kæberasler til Mark O. Madsen - ramt af infektion,"Fem procent får en infektion efter en kæbeoperation, og MMA-kæmperen Mark O. Madsen er blandt de uheldige ",https://sport.tv2.dk/mma/2020-04-09-endnu-en-kaeberasler-til-mark-o-madsen-ramt-af-infektion,False,
Cykling ,Danske talenter henter sølv og bronze ved EM,Carl-Frederik Bévort og Gustav Wang var flyvende på enkeltstarten i Holland og sikrede dansk metal ,https://sport.tv2.dk/cykling/2023-09-20-danske-talenter-henter-soelv-og-bronze-ved-em,True,
Curling ,Curlingherrer skal til Beijing: Skørt at indfri OL-drøm,"Skipper Mikkel Krause fortæller, at de danske curlingherrer har haft vinter-OL i Beijing som mål i fire år ",https://sport.tv2.dk/curling/2021-12-18-curlingherrer-skal-til-beijing-skoert-at-indfri-ol-droem,False,x
Curling ,Danmarks curlingherrer kommer på tavlen ved EM,"Danmarks curlingherrer slog Norge med 6-5 ved EM, hvor kvinderne til gengæld stadig er uden sejr ",https://sport.tv2.dk/curling/2021-11-21-danmarks-curlingherrer-kommer-paa-tavlen-ved-em,True,
Curling ,Curlingkvinder klarer skærene,"Danmarks curlingkvinder tabte deres sidste kamp i indledende runde, men overlevede i det bedste selskab ",https://sport.tv2.dk/curling/2021-11-25-curlingkvinder-klarer-skaerene,True,
Curling ,Stort comeback sender curlingherrer til vinter-OL,"Danmark var bagud med 1-4 mod Tjekkiet, men vandt duellen med 8-5 og bookede en plads ved vinter-OL i Beijing ",https://sport.tv2.dk/curling/2021-12-18-stort-comeback-sender-curlingherrer-til-vinter-ol,True,
Curling ,Danmark åbner EM med lutter nederlag,De første spillerunder ved EM i curling i Norge bød på skuffelser til både de danske herrer og kvinder,https://sport.tv2.dk/curling/2021-11-21-danmark-aabner-em-med-lutter-nederlag,True,
Curling ,Dansk OL-billet er en realitet,Med en sejr over Skotland har de danske curlingkvinder spillet sig videre til medaljespillet ved VM. Dermed er OL-kvalifikationen sikret ,https://sport.tv2.dk/curling/2021-05-07-dansk-ol-billet-er-en-realitet,True,
Curling ,Fjerde VM-sejr i streg for danske curlingkvinder - nærmer sig OL,"Danmark besejrer Italien 9-5 og rykker op på 6.-plads. Bevarer holdet den placering, venter der en OL-billet ",https://sport.tv2.dk/curling/2021-05-06-fjerde-vm-sejr-i-streg-for-danske-curlingkvinder-naermer-sig-ol,True,
Curling ,OL-drøm har lokket Stjerne-hold til at gøre comeback,"Curlingholdet Team Stjerne genoptager karrieren på konkurrenceplan, efter at de sagde stop for godt tre år siden ",https://sport.tv2.dk/curling/2021-05-08-ol-droem-har-lokket-stjerne-hold-til-at-goere-comeback,False,
Curling ,'Et drømmemål' - dansker stolt trods exit,"Danmarks VM sluttede i kvalifikationen til semifinalen, men det helt store mål om en OL-billet blev indfriet ",https://sport.tv2.dk/curling/2021-05-09-et-droemmemaal-dansker-stolt-trods-exit,True,
Curling ,Danmark fortsætter god stime ved VM,Med en sejr på 6-4 over Sydkorea rykker Danmarks curlingkvinder tættere på knockoutkampene ved VM i Canada ,https://sport.tv2.dk/curling/2021-05-05-danmark-fortsaetter-god-stime-ved-vm,True,
Curling ,Danmark et skridt nærmere OL-kval,"Kvindelandsholdet i curling nærmer sig den eftertragtede sjetteplads ved VM, som giver adgang til vinter-OL ",https://sport.tv2.dk/curling/2021-05-05-danmark-et-skridt-naermere-ol-kval,True,
Curling ,Danmark knuser Kina og tager kæmpesejr ved curling-VM,Det danske kvindelandshold skulle kun bruge syv ender på at banke Kina ved VM i Canada ,https://sport.tv2.dk/curling/2021-05-01-danmark-knuser-kina-og-tager-kaempesejr-ved-curling-vm,True,
Curling ,Sverige genvinder guld ved curling-VM,"Curling-VM blev fredag sat på pause efter coronaudbrud, men mandag morgen vandt Sverige finalen over Skotland ",https://sport.tv2.dk/curling/2021-04-12-sverige-genvinder-guld-ved-curling-vm,True,
Curling ,VM i curling bliver genoptaget efter coronasmitte,"VM i curling har fået grønt lys til at fortsætte, efter at det fredag blev suspenderet på grund af corona. ",https://sport.tv2.dk/curling/2021-04-11-vm-i-curling-bliver-genoptaget-efter-coronasmitte,False,
Curling ,Danske curlingherrer ender på 11.-plads ved VM,"Nederlag til Italien og Rusland fredag betyder, at Danmarks curlingherrer slutter langt nede i feltet ved VM ",https://sport.tv2.dk/curling/2021-04-10-danske-curlingherrer-ender-paa-11-plads-ved-vm,True,
Curling ,Danske curlingherrer får tredje sejr efter hård VM-uge,"Efter en del VM-nederlag følte de danske curlingherrer, at de skulle bevise sig selv, siger skipper",https://sport.tv2.dk/curling/2021-04-08-danske-curlingherrer-faar-tredje-sejr-efter-haard-vm-uge,True,
Curling ,Flot comeback sikrer Danmark anden sejr i træk ved VM i curling,De danske curlingherrer ligger på en niendeplads ved VM. De seks bedste får en plads ved vinter-OL næste år ,https://sport.tv2.dk/curling/2021-04-05-flot-comeback-sikrer-danmark-anden-sejr-i-traek-ved-vm-i-curling,True,
Curling ,Norge spolerer dansk drømmestart på curling-VM,"En nyt sammensat dansk curlinghold gav Norge problemer ved VM, men det endte med et dansk åbningsnederlag ",https://sport.tv2.dk/curling/2021-04-02-norge-spolerer-dansk-droemmestart-paa-curling-vm,True,
Curling ,Dansk storsejr ved VM,Efter lutter nederlag i de tre første kampe ved curling-VM vinder Danmarks herrelandshold stort over Holland ,https://sport.tv2.dk/curling/2021-04-04-dansk-storsejr-ved-vm,True,
Curling ,Danmark indkasserer nyt nederlag ved VM i curling,"De danske curlingherrer taber 2-7 til Skotland i holdets anden kamp ved VM, hvor de seks bedste får OL-plads ",https://sport.tv2.dk/curling/2021-04-03-danmark-indkasserer-nyt-nederlag-ved-vm-i-curling,True,
Curling ,Denise og Madeleine Dupont stopper,"Denise og Madeleine Dupont indstiller deres curlingkarrierer, fordi deres ambitionerne er blevet for store, fortæller de til TV 2 SPORT ",https://sport.tv2.dk/curling/2019-07-13-denise-og-madeleine-dupont-stopper,False,
Curling ,Danmarks herrer er klar til EM-semifinale i curling,Med en sejr på 7-5 over Tyskland i den sidste kamp i indledende runde klemte Danmark sig akkurat videre ,https://sport.tv2.dk/curling/2019-11-21-danmarks-herrer-er-klar-til-em-semifinale-i-curling,True,
Curling ,Curlinglandshold åbner EM med nederlag til Sverige,Både de danske curlingherrer og -damer tabte til Sverige ved EM i Helsingborg ,https://sport.tv2.dk/curling/2019-11-16-curlinglandshold-aabner-em-med-nederlag-til-sverige,True,
Curling ,Danske curlingherrer henter anden sejr ved EM,Danmarks curlingherrer slog Skotland efter en ekstra ende og er nu på to sejre i fem kampe ,https://sport.tv2.dk/curling/2019-11-18-danske-curlingherrer-henter-anden-sejr-ved-em,True,
Curling ,Sveriges herrer er igen verdensmestre i curling,Den svenske stjerneskipper Niklas Edin vandt sit fjerde VM-guld efter finalesejren over Canada i Canada ,https://sport.tv2.dk/curling/2019-04-08-sveriges-herrer-er-igen-verdensmestre-i-curling,True,
Curling ,Sydkoreanske atleter følte sig krænket af trænere under vinter-OL,"Curlingkvinderne fra Sydkorea fik sølv i Pyeongchang, men de beskylder trænerne for at udøve et rædselsregime ",https://sport.tv2.dk/curling/2018-11-14-sydkoreanske-atleter-foelte-sig-kraenket-af-traenere-under-vinter-ol,False,
Curling ,Team Danmark-direktør åbner for skærpede OL-kvalifikationskrav,"Efter de danske curling-resultater vil Team Danmark evaluere, hvad der skal til for at komme til vinter-OL ",https://sport.tv2.dk/curling/2018-02-22-team-danmark-direktoer-aabner-for-skaerpede-ol-kvalifikationskrav,False,
Curling ,Danske curlinglandshold efterlyser flere penge,"Tidligere curlingspiller og eliteformand erkender, at tilskuddet til OL-atleterne ikke har været stort nok til at være med i toppen ",https://sport.tv2.dk/curling/2018-02-20-danske-curlinglandshold-efterlyser-flere-penge,False,
Curling ,Dopingsag åbnet mod russisk medaljevinder ved vinter-OL,"CAS bekræfter, at der er åbnet en dopingsag mod den russiske curlingspiller Alexander Krushelnitskiy ",https://sport.tv2.dk/curling/2018-02-19-dopingsag-aabnet-mod-russisk-medaljevinder-ved-vinter-ol,False,
Curling ,Danske curlingkvinder får Team Danmark-støtte frem mod vinter-OL,"Team Danmark vælger alligevel at støtte Danmarks curlingkvinder, der overraskende banede sig vej til OL",https://sport.tv2.dk/curling/2017-12-14-danske-curlingkvinder-faar-team-danmark-stoette-frem-mod-vinter-ol,False,
Curling ,Danmark satser på at komme med i ny OL-disciplin,"Dansk Curling Forbund håber, der i fremtiden vil være et dansk hold med i den nye OL-disciplin mixdouble ",https://sport.tv2.dk/curling/2018-02-09-danmark-satser-paa-at-komme-med-i-ny-ol-disciplin,False,
Curling ,Danmarks curlingkvinder fortsætter nedsmeltning ved VM,Syv nederlag i syv kampe. Det er status for Lene Nielsens mandskab ved VM i curling for kvinder ,https://sport.tv2.dk/curling/2017-03-21-danmarks-curlingkvinder-fortsaetter-nedsmeltning-ved-vm,True,
Curling ,Canadiske kvinder fejer al modstand til side i VM-sejr,De canadiske curlingkvinder vandt VM i Kina efter en sikker finalesejr over Rusland ,https://sport.tv2.dk/curling/2017-03-26-canadiske-kvinder-fejer-al-modstand-til-side-i-vm-sejr,True,
Tennis ,"Runes store drøm svinder hen - men det er faktisk et mirakel, at håbet stadig lever","Slutspurten mod sæsonfinalerne starter nu, og Holger Rune har kniven for struben ",https://sport.tv2.dk/tennis/2023-10-10-runes-store-droem-svinder-hen-men-det-er-faktisk-et-mirakel-at-haabet-stadig-lever,False,
Sport ,OL-værtsland må opgive at afvikle tre discipliner,Cortina d'Ampezzo får ikke en ny slædebane til vinter-OL i 2026 ,https://sport.tv2.dk/2023-10-16-ol-vaertsland-maa-opgive-at-afvikle-tre-discipliner,False,
Atletik ,Maratonløber får ti års karantæne,Maratonløberen Titus Ekiru er blevet idømt ti års karantæne for dopingmisbrug og forfalskede dokumenter ,https://sport.tv2.dk/atletik/2023-10-16-maratonloeber-faar-ti-aars-karantaene,False,
Amerikansk fodbold ,Stor forvirring omkring udvisning: - Dommerne anede intet,"Et dommer-team i USA måtte træffe beslutningen i kampen, der blev afviklet i London ",https://sport.tv2.dk/amerikansk-fodbold/2023-10-17-stor-forvirring-omkring-udvisning-dommerne-anede-intet,False,
