Category,Headline,SubHeading,Link,isResult,isMaybe
VM fodbold,England med skuffende start på VM trods sejr,Englands fodboldkvinder vandt 1-0 over Haiti på en straffesparkscoring af Georgia Stanway,,True,
VM fodbold,"Her er alt, du skal vide om Danmarks første VM-modstander","De forsvarende asiatiske mestre håber på, at de kan sætte en stopper for det danske landshold ved VM i Australien og New Zealand",,False,
VM fodbold,Danmark forventer en tæt kamp mod Kina ,"Det er et struktureret og velorganiseret kinesisk hold, som venter Kvindelandsholdet i Danmarks første VM-kamp i 16 år",,False,
VM fodbold,"Engelsk ekspert mener, at Danmark kan overraske ved VM","Danmark er havnet i en svær gruppe ved VM, men bør ifølge en engelsk journalist gå videre fra gruppen",,False,
VM fodbold,Der skal resultater til - for kvindefodboldens skyld og for at bevare den folkelige interesse,Kvindefodboldens udvikling er omdrejningspunktet i denne kommentar fra TV 2 Sports fodboldkommentator Flemming Toft,,False,
VM fodbold,"- Amatøragtigt, siger landstræner om forhold",Hollands fodboldlandshold træner på en hård cricketbane med øget skaderisiko forud for VM-kamp mod Portugal,,False,
VM fodbold,Søvnløshed og frustration martrede VM-danskers eventyr,"At et professionelt fodboldliv ikke altid er en dans på roser, er et vigtigt budskab for Sanne Troelsgaard",,False,
VM fodbold,New Zealand overrasker i VM-åbning,"VM-værterne fra New Zealand vandt for første gang nogensinde en VM-kamp, da Norge blev slået 1-0 i Auckland",,True,
VM fodbold,Antallet af solgte billetter til kvindernes VM slår rekord,Torsdag starter VM i Australien og New Zealand. Aldrig har slutrunde på kvindesiden solgt så mange billetter,,False,
VM fodbold,Fem stjerner du skal holde øje med ved VM,"Den største scene kalder på de største stjerner. Vi giver jer fem profiler, som er værd at holde et ekstra øje med under VM i kvindefodbold. ",,False,
VM fodbold,Her er de største VM-favoritter,"Kvindernes VM i fodbold nærmer sig, og derfor giver vi jer de tre største favoritter og outsiderne til et af de mest åbne verdensmesterskaber",,False,
VM fodbold,Sponsor deler 20.000 gratis billetter til fodbold-VM ud,"Det går trægt med billetsalget til VM-kampene i New Zealand, og en sponsor forsøger nu at højne interessen",,False,
VM fodbold,Harder med godt nyt - kan spille fuld tid under VM,"Pernille Harder nåede ikke at spille fuld tid for Chelsea efter sin skade, men det kan hun til VM, siger hun",,False,
VM fodbold,Endelig udtaget til landsholdet - nu langer hun ud efter træneren,Efter mere end et års fravær på landsholdet er Caroline Møller en del af træningslejren i Herning frem mod sommerens VM-slutrunde. ,,False,
VM fodbold,Førstekeeper klar til VM - Nadim meget tvivlsom,"Lene Christensen træner igen og bliver klar til VM, fastslår Lars Søndergaard. Nadia Nadim er meget tvivlsom",,False,
VM fodbold,DBU-formand taler ud om VM,"DBU's formand Jesper Møller vil endnu ikke svare på, hvorvidt han og forbundet valgte den rigtige tilgang til VM-slutrunden i Qatar",,False,
VM fodbold,"Argentina løftede trofæet, men Qatar vandt og spillede bolden videre","En drømmefinale mellem to stjerner fra egen galakse. Nye verdensomspændende handelsaftaler i milliardklassen. En kritisk dialog, der forstummede",,True,x
VM fodbold,Qatar dropper landstræneren efter VM-fiasko,Felix Sanchez får ikke forlænget sin kontrakt som landstræner for Qatar efter VM-slutrunden på hjemmebane,,False,
VM fodbold,Mbappé reagerer på argentinske stikpiller,"Den franske angriber var tilbage i aktion efter VM-finalen, da han onsdag aften blev helten for Paris Saint-Germain",,False,
VM fodbold,"- Kommer mig aldrig over tabt VM-finale, siger Mbappé",Skuffelsen over at tabe VM-finalen sidder dybt i kroppen på den franske stjerneangriber Kylian Mbappé,,True,
VM fodbold,"Målmand dansede, efter han havde gjort ung franskmand nervøs","Meget har været sagt og skrevet om Emiliano Martinez' optræden i VM-finalen. Nu har han selv sat ord på, hvordan han forsøgte at psyke franskmændene",,False,
VM fodbold,Fransk forbund klager over argentinsk målmand,"Præsidenten for det franske fodboldforbund vil ikke finde sig i den måde, som den argentinske målmand Emiliano Martinez har fejret VM-triumfen",,False,
VM fodbold,VM's bedste mål er kåret,"Brasilianske Richarlison scorede det bedste mål ved VM. Det viser en afstemning, som FIFA har stået for",,True,
VM fodbold,Stjerne forlod landsholdet under VM - nu stopper han helt,"André Onana stopper på landsholdet efter et VM, hvor han blev vraget og rejste hjem i utide",,False,
VM fodbold,Kendis dukkede op under VM-fejring - FIFA åbner sag,Restaurantejeren forsøgte blandt andet at holde VM-trofæet. Det må han ikke ifølge reglerne,,False,
VM fodbold,"Forestil jer, at det var Kasper Schmeichel, siger journalist om kontroversiel målmand","Under den argentinske fejring i Buenos Aires bar Emiliano Martínez rundt på en dukke, der havde et grædende ansigt af Kylian Mbappé",,False,
VM fodbold,Voldsomme scener maler et billede - men denne nuance er vigtig,"Der var millioner af mennesker i gaderne, da Argentina blev fejret i Buenos Aires tirsdag. Og de fleste havde en fest",,False,x
VM fodbold,Mbappés ord i pausen af VM-finalen afsløret i dokumentar,Kylian Mbappé var utilfreds med Frankrigs indsats i VM-finalen mod Argentina og talte med store ord i pausen,,False,
VM fodbold,Argentinsk profil forudså scoring og VM-sejr,"Ángel Di María var allerede før finalen sikker på, at VM-trofæet nok skulle med argentinerne hjem",,True,
VM fodbold,Messi deler rørende besked,Den argentinske verdensmester fortæller om glæden ved VM-sejren og takker for støtten i et langt opslag på Instagram,,True,x
VM fodbold,"Det er godt lige at få et slag oven i hovedet, siger Lindstrøm","Jesper Lindstrøms første VM-slutrunde blev uden succes. Han føler, at det tidlige VM-exit kan ses som en slags lærepenge for landsholdet",,True,x
VM fodbold,Franske spillere udsat for racistiske kommentarer,"Flere franske spillere har deaktiveret deres kommentarspor på sociale medier, efter de tabte VM-finalen",,True,x
VM fodbold,"VM-helte fik vild modtagelse, da de landede i Argentina","Selvom de argentinske VM-spillere landede midt om natten lokal tid, stod mange tusinde ivrige fans klar",,True,
VM fodbold,Franske VM-stjerner hyldet i Paris,Tusindvis af fans var mødt op på Concorde-pladsen i Paris for at hylde det franske VM-hold,,True,x
VM fodbold,VM-triumf giver national helligdag i Argentina,Natten til tirsdag lander det argentinske landshold i Buenos Aires. Senere er der lagt op til stor gadefest,,True,x
VM fodbold,Mbappé hev fat i Slimane: - Jeg vil have din trøje,"Selvom Tunesien ikke gik videre fra VM-gruppen, fik Anis Ben Slimane en stor oplevelse, da Tunesien mødte Frankrig",,True,
VM fodbold,Et af de mest kontroversielle verdensmesterskaber er bag os - men hvem blev egentlig vinderen?,"Argentina sejrede på fodboldbanen, men var ikke det eneste land med noget på spil. To eksperter er uenige om, hvorvidt Qatar har skindet i behold",,True,
VM fodbold,Stem her: Hvilket VM-mål var det bedste?,"Der blev scoret adskillige verdensklasse mål ved VM, men hvilket var det bedste? Det kan du være med til at bestemme her",,True,
VM fodbold,Delaney ude i otte uger,"Den danske landsholdsspiller er ukampdygtig i to måneder med den knæskade, han pådrog sig under VM i Qatar",,False,
VM fodbold,Messis historiske VM - vælter sig i rekorder,"Lionel Messi skrev sig dybt, dybt ind i historiebøgerne ved VM i Qatar",,False,x
VM fodbold,VM's fem største nedslagspunkter,"TV 2 SPORTs fodboldekspert Mads Junker ser her tilbage på VM 2022, hvor Lionel Messi og Argentina triumferede til sidst",,True,
VM fodbold,Benzema stopper på landsholdet,"Karim Benzema meddeler på sociale medier, at han ikke fortsætter på det franske landshold",,False,
VM fodbold,Derfor lavede målmand bizar jubelscene,"Emiliano Martinez gav den gas efter VM-triumfen, og en helt speciel jubelscene har trukket ekstra mange overskrifter",,False,
VM fodbold,"Legende undrede sig, da Messi skulle have VM-pokalen","Lionel Messi blev iført en bisht, inden han søndag kunne løfte det gyldne VM-trofæ som verdensmester anno 2022",,True,
VM fodbold,I omklædningsrummet sendte argentiner stikpille til Mbappé,"30-årige Emiliano Martinez har været i centrum flere gange undervejs ved VM, og nu er han det igen. Men det skyldes ikke hans opførsel på banen",,False,
VM fodbold,Messi hyldes i hele verden,"Både argentinske og internationale medier hylder Lionel Messi, som trådte ud af Diego Maradonas skygge",,False,
VM fodbold,Stjerner blev flået ud inden pausen: - Det er saftsuseme dramatisk,Landstræner Didier Deschamps tog den hårde konsekvens efter Frankrigs dårlige spil og flåede to stjerner ud,,False,
VM fodbold,VM-finale blev skæmmet af kaos og panik foran stadion,"I timerne op til VM-finalen og efter kampen var fløjtet i gang på Lusail Stadium, var der store problemer foran metroen i Doha, hvor folk blev mast",,False,
VM fodbold,Pelé begejstret over VM-finalen: - Diego smiler med sikkerhed nu,"Messi fortjener at vinde sit første VM, mener fodboldlegenden Pelé, som så finalen fra hospitalet",,False,x
VM fodbold,Uroligheder i flere franske byer efter VM-nederlag - politi affyrer tåregas,"Frankrig tabte søndag VM-finalen til Argentina i straffesparkskonkurrence, og efterfølgende brød optøjer ud i flere byer",,True,
VM fodbold,Så du det? Messi i følelsesladet øjeblik,Argentinske Lionel Messi fik en stor krammer kort efter VM-triumfen,,True,
VM fodbold,Se alle målene fra VM her,Denne artikel opdateres løbende med mål og højdepunkter fra alle kampene:,,True,
VM fodbold,Messi reagerer på historisk VM-triumf,Lionel Messi er ikke helt færdig på det argentinske landshold. Han vil også prøve at spille i landsholdsdragten som verdensmester,,True,
VM fodbold,Messi kåret til VM's bedste spiller,"Tre argentinere blev kaldt på podiet, da Fifa uddelte individuelle priser efter VM-finalen",,True,
VM fodbold,Flemming Toft raser over Messi-billeder: - Helt ude i hampen,"Emiren i Qatar, Tamim bin Hamad Al Thani, fik Lionel Messi til at iklæde sig en form for kåbe, da han løftede VM-trofæet",,False,
VM fodbold,Rørt målmand helt færdig efter VM-triumf,"Emiliano Martinez var rørt til tårer, efter han var afgørende i straffesparkskonkurrencen",,True,
VM fodbold,Eksperter i ekstase over finalen,TV 2 SPORTs fodboldekspert David Nielsen er ovenud ekstatisk over VM-finalen,,False,
VM fodbold,Messi og Argentina vinder VM efter vanvittigt drama,VM-finalen mellem Argentina og Frankrig kommer til at gå over i historien som et af de største dramaer nogensinde,,True,
VM fodbold,Her udligner Frankrig på halvandet minut i VM-finalen,"To scoringer fra Kylian Mbappé har sikret, at VM-finalen netop er gået i forlænget spilletid",,True,
VM fodbold,"Dommerekspert forklarer, hvorfor tvivlsomt straffe skal dømmes","Dommerekspert Kenn Hansen vurderer, at Ousmane Dembele bærer ansvaret for kontakten, og derfor blev der dømt straffespark",,False,
VM fodbold,Schmeichel giver klart svar om fremtiden,"Kasper Schmeichel er 100 procent klar til at tage ansvar i de kommende år for Danmark. Han har minimum to slutrunder i sig endnu, siger han",,False,
VM fodbold,"Når Messi går på banen, holder én mand konstant øje med ham","Lionel Messi har altid den samme holdkammerat omkring sig, når han og Argentina er i aktion til VM",,False,
VM fodbold,Uanset hvad græder de i Argentina,TV 2 SPORTs fodboldkommentator Flemming Toft kigger nærmere på Argentina frem mod VM-finalen,,False,
VM fodbold,Stjerne undskylder efter konfrontation med præsident,"Hakimi forklarer, at han gav FIFA-præsident Gianni Infantino en undskyldning efter lørdagens nederlag",,True,
VM fodbold,Engelske spilleres bøn er blevet hørt,Gareth Southgate fortsætter som landstræner for England,,False,
VM fodbold,De seneste verdensmestre rykkede ved samfundsopfattelsen,"Den nyere VM-historie viser, at ikke kun spillerne nyder godt af en VM-titel. Tumultariske nationer og splittede samfundslag forenes",,False,
VM fodbold,"- Jeg sidder med en følelse af tomhed, siger Schmeichel","36-årige Kasper Schmeichel håber på, at danskerne fortsætter med den store opbakning til herrelandsholdet",,False,
VM fodbold,Dommerne til VM bliver kritiseret - men jeg er positivt overrasket,"Den tidligere topdommer og nuværende dommerekspert hos TV 2 SPORT Kenn Hansen kigger nærmere på, hvordan dommerlinjen har været til VM i Qatar",,False,
VM fodbold,Han så VM fra tribunen - fire år senere gik vild forudsigelse i opfyldelse,"Den argentinske landsholdsmålmand Emiliano Martinez sagde i 2018, at han ville blive fast mand ved et VM. Fire år senere står han i finalen",,False,
VM fodbold,En rigtig argentiner?,"Han er kåret som verdens bedste syv gange og har scoret mål på stribe, men i hjemlandet har Messi måttet kæmpe for at vinde fansenes accept",,False,
VM fodbold,"Selv Argentinas største rivaler håber, at Messi vinder VM-guld",Flere legender holder med Lionel Messi under søndagens VM-finale,,False,
VM fodbold,Marokko havde allerede ødelagt det for sig selv inden kampen,"De marokkanske VM-darlings fik ridser i lakken for deres opførsel under bronzekampen, mener fodboldekspert Martin Mikkelsen",,False,
VM fodbold,"FIFA bad journalister slette deres videoer, efter stjerne overfusede præsidenten",Achraf Hakimi lod sin utilfredshed med bronzekampens dommer gå ud over FIFA-præsident Gianni Infantino,,False,
VM fodbold,"Marokko-spiller hylder fans, der råbte ""FIFA-mafia""","Marokkos Anass Zaroury var ikke begejstret over dommeren i bronzekampen, som de tabte med 1-2 til Kroatien",,True,
VM fodbold,"- Vi var helt færdige, siger Marokkos landstræner","De marokkanske spillere løb tør for energi efter en lang slutrunde, men har tænkt sig at komme stærkere igen, slår landstræneren fast",,False,
VM fodbold,Drømmemål sikrer kroatisk VM-bronze,"Kroatien scorede to fantastiske mål, da de lørdag besejrede Marokko og vandt bronzemedaljer ved VM i Qatar",,True,
VM fodbold,Her er eksperternes All Star-hold - tre steder er de dybt uenige,"Morten Bruun, Mads Junker og Jonas Hebo Goldmann er enige langt hen ad vejen, men på tre positioner og blandt boblerne har de meget forskellige svar",,False,
VM fodbold,Kan du gætte de ti seneste VM-bronzevindere?,Ni forskellige nationer har vundet bronze ved de ti seneste VM-slutrunder,,False,
VM fodbold,Landstræner giver status på virusudbrud,Frankrig har måttet isolere flere spillere op til finalen på grund af sygdom i truppen,,False,
VM fodbold,Fransk landstræner irriteret over Benzema-spørgsmål,Didier Deschamps' grænse for spørgsmål om Karim Benzema er ved at være nået,,False,
VM fodbold,"Ekspert forklarer, hvorfor bronzekamp ikke er ligegyldig",VM-bronzekampen deler vandene. Er den relevant eller ligegyldig? TV 2 SPORTs fodboldekspert Mads Junker er ikke i tvivl,,False,
VM fodbold,"- Det er tydeligt en dommer, som ikke hører til på det niveau, siger ekspert","Den tidligere topdommer Kenn Hansen sætter spørgsmålstegn ved den qatarske dommer, der skal dømme bronzekampen",,False,
VM fodbold,Uenighed blandt 10 eksperter - er Messi den bedste nogensinde?,"Der er ikke bred enighed omkring, hvorvidt Messi allerede nu er historiens bedste fodboldspiller. Men et VM-trofæ søndag aften vil ændre alt",,False,
VM fodbold,Her er de historiske tal fra VM,VM er også tal og statistikker. Vi dykker ned i 10 af de mest bemærkelsesværdige ved slutrunden i Qatar,,False,
VM fodbold,Ekspert spår tæt bronzekamp: - 60/40,"Mens Marokko kan blive den første afrikanske nation til at vinde VM-medaljer, har Kroatien prøvet det flere gange før",,False,
VM fodbold,Kroatisk landstræner skeptisk over Qatar-dommer,"FIFA har løbet en stor risiko ved at sætte en dommer fra Qatar til at dømme bronzekamp, mener Zlatko Dalic",,False,
VM fodbold,På ét punkt er Mbappé uhørt anonym,"Kylian Mbappé kan rigtig mange ting, men i den defensive del af spillet er han en sjælden gæst",,False,
VM fodbold,"Landstræner forsvarer ""uprofessionel"" beslutning","Marokkos landstræner vil ikke løbe lige så stor en risiko i bronzekampen, som han gjorde i semifinalen",,False,
VM fodbold,"Franske spillere er uenige om, hvem der er verdens bedste spiller","Hvem er verdens bedste fodboldspiller lige nu? Spørgsmålet trænger sig på inden VM-finalen, hvor Messi og Mbappé mødes, og deler den franske lejr",,False,
VM fodbold,Opsigtsvækkende udmelding før bronzekampen,"Marokkos landstræner, Walid Regragui, har svært ved at finde motivationen til lørdagens VM-bronzekamp",,False,
VM fodbold,Flere spillere ramt af sygdom før VM-finalen,"Raphaël Varane og Ibrahima Konaté er de seneste ofre for den virus, der går på omgang i Frankrigs VM-lejr",,False,
VM fodbold,Brasiliansk profil er blevet i Qatar: - Han har ikke lyst til noget som helst,"Skuffelsen har endnu ikke sluppet sit tag i Marquinhos, der brændte det afgørende straffespark",,False,
VM fodbold,Infantino varsler radikal ændring af VM,"Formatet til VM i 2026, hvor historisk mange nationer deltager, kan meget vel blive ændret, fortæller FIFAs præsident",,False,
VM fodbold,Busquets er færdig på landsholdet,Anfører Sergio Busquets stopper på det spanske landshold efter et skuffende VM-exit,,True,
VM fodbold,FIFA-præsident afslører store ændringer for klub-VM,Fra 2025 kommer VM for klubhold til at ligne VM for landshold. Det meddeler Fifa-præsident torsdag,,False,
VM fodbold,Legende med opråb til engelsk landstræner,"England røg ud af VM efter kvartfinalen, hvor de tabte til Frankrig",,False,
VM fodbold,Kampen om idrættens værdier går i forlænget spilletid,Med fængslinger af politikere og andre i miljøet omkring Europa-Parlamentet er kampen mellem autokrati og demokrati i idrætten gået ind i en ny fase,,False,
VM fodbold,Van Gaal føler sig misforstået efter Messi-batalje,Flere argentinske spillere har et horn i siden på Louis van Gaal,,False,
VM fodbold,Dommerekspert hylder valget til VM-finalen - men det kan også ødelægge alt,Dommerekspert Kenn Hansen roser valget af Szymon Marciniak som VM-finaledommer. En dårlig præstation fra den polske dommer kan dog få konsekvenser,,False,
VM fodbold,"Bronzekamp handler om ""udødelighed"", mener kroatisk topscorer","Mens Kroatien vandt sølv i 2018, har Marokko aldrig før spillet med om medaljerne ved VM. Det gør de på lørdag",,False,
VM fodbold,Portugals landstræner stopper,"Fernando Santos, der førte Portugal til EM-titlen i 2016, stopper som landstræner efter otte år på posten",,False,
VM fodbold,"Se ni legendariske jubelscener og gæt, hvem der stod bag","Jubelscener er noget, mange af os husker, men hvor godt sætter de sig egentlig på nethinden? Vi har udvalgt ni af de mest ikoniske fra VM-historien",,False,
VM fodbold,Marokko sender klage til FIFA,Det marokkanske fodboldforbund har klaget over dommerens indsats i onsdagens VM-semifinale,,False,
VM fodbold,Fransk fan reagerer efter Mbappé-uheld,"En fransk tilskuer blev slået ud og husker ikke de minutter, hvor Kyllian Mbappé opsøgte ham inden onsdagens VM-semifinale",,False,
VM fodbold,Fransk stjerne stikker til Messi,De forsvarende verdensmestre fra Frankrig lader sig ikke skræmme af Lionel Messi forud for VM-finalen,,False,
VM fodbold,Marokkansk profil sletter billede og undskylder,Sofyan Amrabat har taget et opslag ned fra sin Instagram af respekt for spaniere,,False,
VM fodbold,Fransk stjerne forklarer afdæmpet jubel,"Aurélien Tchouaméni var ikke ligefrem ekstatisk, da han mødte pressen efter sejren over Marokko i VM-semifinalen",,True,
VM fodbold,Frankrig kan få stor forstærkning til VM-finale,"Den franske landstræner har stadig mulighed for at bruge Karim Benzema i finalen, da han stadig er en del af den franske trup",,False,
VM fodbold,Fransk indskifter blev historisk - men slår ikke Ebbe Sand,"Randal Kolo Muani scorede målet til 2-0, som også var bemærkelsesværdigt på anden vis, end at det var med til at sende Frankrig i VM-finalen",,True,
VM fodbold,Solbakken kritiserer Marokko: - På grænsen til uprofessionelt,"Marokkos kaptajn, Romain Saïss, gik fra banen midtvejs i første halvleg",,False,
VM fodbold,Marokkansk fan kørt ihjel under uroligheder,En 14-årig dreng døde onsdag aften under fodbolduroligheder i Frankrig. I Paris blev 115 mennesker anholdt,,False,
VM fodbold,- Der er følelser. Der er stolthed. Og der er et sidste skridt,"Theo Hernández kalder Frankrigs anden VM-finale i træk for ""et fantastisk øjeblik""",,False,
VM fodbold,"Dommerekspert mener, at Marokko blev snydt for ""soleklart"" straffespark","Marokko tabte VM-semifinalen med 2-0 til Frankrig, men det kunne et potentielt straffespark muligvis have lavet om på",,True,
VM fodbold,Mbappé undskylder til fan efter uheld i opvarmning,En fodboldfan blev ramt i hovedet af Kylian Mbappés vildfarne skud før VM-semifinalen mellem Frankrig og Marokko,,False,
VM fodbold,VM-profil kunne være endt i FCM,"Midtbanespilleren Sofyan Amrabat har spillet et stort VM for Marokko, der onsdag aften spiller semifinale mod Frankrig",,False,
VM fodbold,"Når fransk stjerne scorer, skriver Morten Bruun de tre samme ord",Eksperten har et helt særligt forhold til Olivier Giroud,,False,
VM fodbold,I aften står de ansigt til ansigt - her er historien om deres tætte venskab,"I løbet af halvandet år har Kylian Mbappé og Achraf Hakimi knyttet et venskab, der rækker langt ud over fodboldbanens 105x68 meter",,False,
VM fodbold,Obduktion fastslår dødsårsagen for anerkendt VM-journalist,"Journalistens bror, som har spredt konspirationer omkring dødsfaldet, trækker sine anklager tilbage efter obduktionen",,False,
VM fodbold,Fransk landstræner holder med Marokko,Saudi Arabiens franske landstræner kan ikke skjule sin sympati for sit tidligere hold Marokko,,False,
VM fodbold,Solbakken slagter Wenger: - Han er blevet hjernevasket,"Franskmanden arbejder nu hos FIFA, hvor han er chef for global fodboldudvikling",,False,
VM fodbold,Sikkerhedsvagt død efter fald på VM-stadion,"Efter dage på hospitalet er en sikkerhedsvagt død, efter at han faldt på Lusail Stadium",,False,
VM fodbold,"Marokkos kamp mod Frankrig er meget mere end fodbold - det er ""krig""",Marokko har allerede skrevet historie - se andre store afrikanske præstationer nederst i artiklen,,False,
VM fodbold,Marokkanske fans får storstilet plan ødelagt,"Flyselskabet siger, at beslutningen kommer efter restriktioner fra de qatarske myndigheder",,False,
VM fodbold,Dommerekspert om Argentina-straffe: - Det er forkert,"Kenn Hansen mener ikke, at dommeren burde have dømt straffe til Argentina",,False,
VM fodbold,Messi bekræfter VM-farvel,"Lionel Messi er glad for at kunne afslutte sin VM-rejse med en finale, siger han efter sejr i semifinalen",,True,
