Category,Headline,SubHeading,Link,isResult,isMaybe
Ishockey,Efter tragisk dødsfald og debat om sikkerhed: Ukendt dansk regel er blevet overset i årevis,"Det står i dansk ishockeys ligareglement, at halsbeskyttelse er obligatorisk. Det vidste Unionens administrationschef dog ikke, indtil DR Sporten gjorde ham opmærksom på det.",https://www.dr.dk/sporten/ishockey/efter-tragisk-doedsfald-og-debat-om-sikkerhed-ukendt-dansk-regel-er-blevet-overset,False,
Kort sport,Bo Svensson stopper i Mainz,Den danske fodboldtræner Bo Svensson stopper i den tyske bundesligaklub Mainz.,https://www.dr.dk/sporten/seneste-sport/bo-svensson-stopper-i-mainz,False,
Herrelandsholdet,Dårligt nyt til konkurrenterne: Gidsel spiller 'sit livs håndbold' lige nu,Mathias Gidsel nyder livet og karrieren i Berlin og på det danske landshold.,https://www.dr.dk/sporten/haandbold/herrelandsholdet/daarligt-nyt-til-konkurrenterne-gidsel-spiller-sit-livs-haandbold,False,
Kort sport,Stjernespiller trækker sig fra Paris Masters efter nattekamp,Verdens nummer fire Jannik Sinner har trukket sig fra den igangværende ATP Masters 1000-turnering i Paris.,https://www.dr.dk/sporten/seneste-sport/stjernespiller-traekker-sig-fra-paris-masters-efter-nattekamp,False,
VM håndbold,Landstræneren forklarer bemærkelsesværdigt VM-valg,Jesper Jensen har for første gang i sin tid som dansk landstræner valgt at tage hele tre målvogtere med til en slutrunde.,https://www.dr.dk/sporten/haandbold/vm/landstraeneren-forklarer-bemaerkelsesvaerdigt-vm-valg,False,
VM håndbold,19-årig komet får slutrundedebut: Her er Danmarks VM-trup,"Landstræner Jesper Jensen udtog torsdag de spillere, der skal repræsentere Danmark ved VM på hjemmebane i november og december.",https://www.dr.dk/sporten/haandbold/vm/19-aarig-komet-faar-slutrundedebut-her-er-danmarks-vm-trup,False,
Kvindelandsholdet,MINUT for MINUT Landstræneren sætter navne på den danske VM-trup,"Den danske landstræner Jesper Jensen udtager torsdag de spillere, som skal repræsenterer Danmark ved VM, som spilles til december.",https://www.dr.dk/sporten/haandbold/kvindelandsholdet/live-nu-saetter-landstraeneren-navne-paa-den-danske-vm-trup,False,
Lyt på DR LYD,Kriseramte OB fyrer cheftræner,Superligaklubben OB fyrer cheftræner Andreas Alm efter svingende resultater i denne sæson.,https://www.dr.dk/sporten/fodbold/superliga/kriseramte-ob-fyrer-cheftraener,False,
Kort sport,Tennisstjerne sender præmiepenge til palæstinensere,"I disse dage er verdens bedste kvindelige tennisspillere samlet i Mexico for at afvikle sæsonfinalen, WTA Finals.",https://www.dr.dk/sporten/seneste-sport/tennisstjerne-sender-praemiepenge-til-palaestinensere,False,
Herrelandsholdet,"Minister kalder VM i Saudi-Arabien 'sørgeligt', men Danmarks milliardhandel med oliestaten vokser","Kulturminister Jakob Engel-Schmidt er bekymret over, at autokratier med mange penge på lommen får held til at tiltrække store sportsbegivenheder.",https://www.dr.dk/sporten/fodbold/landsholdet/minister-kalder-vm-i-saudi-arabien-soergeligt-men-danmarks,False,
Tennis,Overlegen Holger Rune får forrygende start på titelforsvar i Paris,Den danske tennisstjerne spillede sig sent onsdag aften videre i Paris Masters.,https://www.dr.dk/sporten/tennis/overlegen-holger-rune-faar-god-start-paa-titelforsvar-i-paris,True,
Kort sport,Newcastle slår sikkert Manchester United på Old Trafford,For anden gang på blot fire dage tabte Manchester United onsdag aften 0-3 på eget græs.,https://www.dr.dk/sporten/seneste-sport/newcastle-slaar-sikkert-manchester-united-paa-old-trafford,True,
Kort sport,Miniput sender Bayern München ud af den tyske pokalturnering,"Bayern München har godt nok vundet de seneste 11 tyske mesterskaber, men de kommer ikke til at vinde pokalturneringen i denne sæson.",https://www.dr.dk/sporten/seneste-sport/miniput-sender-bayern-munchen-ud-af-den-tyske-pokalturnering,True,
Kort sport,2. divisionshold slår Vejle i pokalturneringen,"Tidligere onsdag gik FC Nordsjælland videre i pokalturneringen, og nu er fodboldspillerne fra 2. divisionsklubben AB også videre.",https://www.dr.dk/sporten/seneste-sport/2-divisionshold-sender-vejle-ud-af-pokalturneringen,True,
Kort sport,Esbjerg sender i sikker stil Ikast Håndbold ud af pokalen,"Der var aldrig den store tvivl om kampens udfald, da Team Esbjerg i sikker stil besejrede Ikast Håndbold i kvartfinalen i kvindernes pokalturnering.",https://www.dr.dk/sporten/seneste-sport/esbjerg-sender-i-sikker-stil-ikast-haandbold-ud-af-pokalen,True,
Kort sport,Landsholdsfløj misser VM med brækket fod,Ikast Håndbolds Cecilie Brandt er ude resten af året og misser dermed de danske håndboldkvinders VM-slutrunde på hjemmebane til december.,https://www.dr.dk/sporten/seneste-sport/landsholdsfloej-misser-vm-med-braekket-fod,False,
Pokalturneringen,Hjørnespark med fuld skrue flyver direkte i mål,Viborg-spilleren Mads Søndergaard scorede et opsigtsvækkende mål i onsdagens pokalopgør mod FC Nordsjælland.,https://www.dr.dk/sporten/fodbold/pokalturneringen/viborg-spiller-scorer-direkte-paa-hjoernespark,True,
Pokalturneringen,20-årig Nordsjælland-angriber scorer hattrick og sender Viborg ud af pokalturneringen,FC Nordsjælland har onsdag aften slået Viborg 3-2 i pokalturneringen.,https://www.dr.dk/sporten/fodbold/pokalturneringen/20-aarig-nordsjaelland-angriber-scorer-hattrick-og-sender-viborg-ud,True,
Tennis,Kvartfinaler i Paris,Hvad sker der? Holger Rune jagter semifinalen samt en billet til sæsonfinalerne ved Masters 1000-turneringen Paris-Masters.,https://sport.tv2.dk/live/tennis/2023-11-03-kvartfinaler-i-paris,False,
Tennis,Resultaterne går Runes vej - flere rivaler falder,Holger Rune er efterhånden snublende tæt på sæsonfinalerne i Torino.,https://sport.tv2.dk/tennis/2023-11-03-resultaterne-gaar-runes-vej-flere-rivaler-falder,True,
Tennis,Rune står pludselig med ny og stor fordel mod Djokovic,Boris Beckers kendskab til Novak Djokovic skal udnyttes fredag aften.,https://sport.tv2.dk/tennis/2023-11-03-rune-staar-pludselig-med-ny-og-stor-fordel-mod-djokovic,False,
Tennis,- En tidlig julegave for tenniselskere,"Novak Djokovic og Holger Rune uddeler store roser om hinanden forud for det, en tennisekspert ser som en julegave for tenniselskere. ",https://sport.tv2.dk/tennis/2023-11-03-en-tidlig-julegave-for-tenniselskere,False,
Cykling,Svømmetræner skal hjælpe Vingegaards hold,Det hollandske storhold opruster på trænerfronten med kapacitet fra anden sportsgren.,https://sport.tv2.dk/cykling/2023-11-03-svoemmetraener-skal-hjaelpe-vingegaards-hold,False,
Cykling,"Pogacar vil det hele, selvom det kan koste ham Tour-sejren",World Tourens vel nok største showman foretrækker at vinde året rundt. ,https://sport.tv2.dk/cykling/2023-11-03-pogacar-vil-det-hele-selvom-det-kan-koste-ham-tour-sejren,False,
Tennis,Olympisk mester er gravid,"Schweizeren Belinda Bencic, der vandt guld ved OL i Tokyo, venter barn, annoncerer hun fredag.",https://sport.tv2.dk/tennis/2023-11-03-olympisk-mester-er-gravid,False,
Fodbold,Mainz fyrer spiller efter omstridt sag,Bundesligaklubben Mainz har ophævet kontrakten med hollænderen Anwar El-Ghazi.,https://sport.tv2.dk/fodbold/2023-11-03-mainz-fyrer-spiller-efter-omstridt-sag,False,
Fodbold,Randers forhandler om salg til udlandet,Både engelske og amerikanske investorer har ifølge Randers-formand vist interesse for at købe Randers FC.,https://sport.tv2.dk/fodbold/2023-11-03-randers-forhandler-om-salg-til-udlandet,False,
Fodbold,Stopper i klubben med det samme efter sammenstød med træner,Mamadou Sakho langer ud efter sin nu tidligere klub på Instagram.,https://sport.tv2.dk/fodbold/2023-11-03-stopper-i-klubben-med-det-samme-efter-sammenstoed-med-traener,False,
Håndbold,Lauge kom holdkammerat til undsætning mod Norge,"Rasmus Lauge var hurtig til at reagere, da holdkammerat Henrik Møllgaard fik hevet trøjen over hovedet på en modstander.",https://sport.tv2.dk/haandbold/2023-11-03-lauge-kom-holdkammerat-til-undsaetning-mod-norge,False,
Håndbold,TV 2 måtte ikke interviewe komet efter vild debut,Barcelona og det spanske håndboldforbund forsøger at beskytte stortalentet.,https://sport.tv2.dk/haandbold/2023-11-02-tv-2-maatte-ikke-interviewe-komet-efter-vild-debut,False,
Håndbold,Norsk stjerne udpeger specifik udfordring mod Danmark,"Norges store stjerne ærgrede sig over for mange fejl, som fjernede muligheden for sjælden sejr over Danmark.",https://sport.tv2.dk/haandbold/2023-11-03-norsk-stjerne-udpeger-specifik-udfordring-mod-danmark,True,
Formel 1,Magnussen slutter som 14'er i brasiliansk kvalifikation,"Kevin Magnussen kunne ikke leve op til sidste års mirakel, men blev nummer 14 i kvalifikationen i São Paulo.",https://sport.tv2.dk/formel-1/2023-11-03-magnussen-slutter-som-14er-i-brasiliansk-kvalifikation,True,
Fodbold,Thomas Frank deler god nyhed om Mikkel Damsgaard,Den danske profil har ikke været på banen siden august. ,https://sport.tv2.dk/fodbold/2023-11-03-thomas-frank-deler-god-nyhed-om-mikkel-damsgaard,False,
Fodbold,Barca-talent tilbage efter lang pause,Pedri er tilbage i kamptruppen for første gang siden slutningen af august.,https://sport.tv2.dk/fodbold/2023-11-03-barca-talent-tilbage-efter-lang-pause,False,
Fodbold,UEFA bliver medarrangør af Ballon d'Or,"Både UEFA og Groupe Amaury vil fremadrettet stå for Ballon d'Or, hvor to nye priser bliver introduceret.",https://sport.tv2.dk/fodbold/2023-11-03-uefa-bliver-medarrangoer-af-ballon-dor,False,
Tennis,"""Forfærdelig planlægning"" påvirker Rune: - Decideret håbløst, siger ekspert",Tennisekspert Patrik Wozniacki forstår ikke planlægningen af fredagens kampe.,https://sport.tv2.dk/tennis/2023-11-03-forfaerdelig-planlaegning-paavirker-rune-decideret-haabloest-siger-ekspert,False,
Fodbold,Viborg bekræfter forhandling om salg af cheftræner,Viborg FF forhandler med en klub om salg af træner Jacob Friis. Assistenten Jakob Poulsen overtager træningen.,https://sport.tv2.dk/fodbold/2023-11-03-viborg-bekraefter-forhandling-om-salg-af-cheftraener,False,
Basketball,19-årigt vidunder med rekordkamp,"Franske Victor Wembanyama begynder for alvor at vise, hvorfor han har været så hypet ved sit indtog i NBA.",https://sport.tv2.dk/basketball/2023-11-03-19-aarigt-vidunder-med-rekordkamp,False,
Tennis,"Publikum rejste sig for tidligt - Rune havde set noget, ingen andre så","Holger Rune føler selv, han har en god fornemmelse med sine challenges.",https://sport.tv2.dk/tennis/2023-11-02-publikum-rejste-sig-for-tidligt-rune-havde-set-noget-ingen-andre-saa,False,
Fodbold,DBU øger sikkerheden for landsholdene,"Uroen i dele af verden giver anledning til bekymring i DBU, som nu skærper sikkerheden for alle landshold.",https://sport.tv2.dk/fodbold/2023-11-03-dbu-oeger-sikkerheden-for-landsholdene,False,
Tennis,"Rune jubler over rigtig, rigtig god tennis",Holger Rune kan nu se frem til en kvartfinale i ATP Masters 1000-turneringen i Paris.,https://sport.tv2.dk/tennis/2023-11-02-rune-jubler-over-rigtig-rigtig-god-tennis,False,x
Fodbold,Her er eksperternes bud på en Alm-afløser,"Det er garvede Superliga-trænere, der nævnes som mulige trænerkandidater i OB.",https://sport.tv2.dk/fodbold/2023-11-02-her-er-eksperternes-bud-paa-en-alm-afloeser,False,
Tennis,Djokovic overvinder store problemer,Verdensetteren møder Holger Rune i kvartfinalen.,https://sport.tv2.dk/tennis/2023-11-02-djokovic-overvinder-store-problemer,False,
Tennis,Holger Rune - Daniel Altmaier,Hvad skete der? Holger Rune spillede sig i kvartfinalen ved Paris Masters efter en flot sejr i to sæt mod Daniel Altmaier fra Tyskland. ,https://sport.tv2.dk/live/tennis/2023-11-02-holger-rune-daniel-altmaier,True,
Tennis,Rune sprudler og sikrer sig brag mod Djokovic,Det bliver en gentagelse af sidste års finale i Paris Masters.,https://sport.tv2.dk/tennis/2023-11-02-rune-sprudler-og-sikrer-sig-brag-mod-djokovic,True,
Håndbold,Skadet Damgaard ville ind igen - men landstræneren sagde nej,Michael Damgaard måtte udgå skadet efter omkring 40 minutters spil og kom ikke tilbage på banen.,https://sport.tv2.dk/haandbold/2023-11-02-skadet-damgaard-ville-ind-igen-men-landstraeneren-sagde-nej,False,
Fodbold,Brøndby sender Randers ud i pokalmørket,På et mål af Yuito Suzuki vandt Brøndby 1-0 over Randers FC i fodboldens pokalturnering.,https://sport.tv2.dk/fodbold/2023-11-02-broendby-sender-randers-ud-i-pokalmoerket,True,
Håndbold,"- Han havde nogle hysteriske, akrobatiske redninger",Bent Nyegaard uddeler karakterer til de danske spillere efter sejren over Norge i Golden League.,https://sport.tv2.dk/haandbold/2023-11-02-han-havde-nogle-hysteriske-akrobatiske-redninger,True,
Håndbold,"- Jeg er bare glad for, at vi har vundet","Nikolaj Jacobsens tropper skal i aktion igen på lørdag, hvor kampen mod Spanien venter.",https://sport.tv2.dk/haandbold/2023-11-02-jeg-er-bare-glad-for-at-vi-har-vundet,True,
Håndbold,Golden League: Norge - Danmark,Danmark indledte Golden League med en sejr på 27-24 over værtsnationen Norge.,https://sport.tv2.dk/live/haandbold/2023-11-02-golden-league-norge-danmark,True,
Håndbold,Danmark slår Norge - men det var ikke uden problemer,Det var Mikkel Hansens comebackkamp for landsholdet.,https://sport.tv2.dk/haandbold/2023-11-02-danmark-slaar-norge-men-det-var-ikke-uden-problemer,True,
Tennis,"Rune er absolut favorit, siger ekspert",Tennisekspert Peter Bastiansen har også Holger Rune som favorit til at nå videre til fjerde runde af turneringen.,https://sport.tv2.dk/tennis/2023-11-02-rune-er-absolut-favorit-siger-ekspert,False,
Håndbold,"Landins børn reagerer anderledes nu, og det er vigtigt for hans overskud","Niklas Landin har følt, han har været mere til stede og rådighed for sin familie, efter han er vendt hjem til Danmark.",https://sport.tv2.dk/haandbold/2023-11-02-landins-boern-reagerer-anderledes-nu-og-det-er-vigtigt-for-hans-overskud,False,
Fodbold,"- De burde have gjort det for længe siden, mener Flemming Toft",Han nåede lidt mere end to år i klubben.,https://sport.tv2.dk/fodbold/2023-11-02-de-burde-have-gjort-det-for-laenge-siden-mener-flemming-toft,False,
Håndbold,Dansk profil ude af EM-forberedelse,"Lasse Andersson var ellers hentet ind som erstatning for Simon Pytlick, der også er ude med en skade. ",https://sport.tv2.dk/haandbold/2023-11-02-dansk-profil-ude-af-em-forberedelse,False,
Fodbold,OB fyrer cheftræneren,Han nåede lidt mere end to år i klubben.,https://sport.tv2.dk/fodbold/2023-11-02-ob-fyrer-cheftraeneren,False,
Fodbold,Medier: Bundesliga-klub vil have dansk træner,"I sommer forlængede Jacob Friis sin kontrakt med tre år, men nu kan han være på vej til Augsburg.",https://sport.tv2.dk/fodbold/2023-11-02-medier-bundesliga-klub-vil-have-dansk-traener,False,
Fodbold,Müller revser holdkammerater efter chok-exit,Mange Bayern-spillere gik direkte i omklædningsrummet efter fadæsen.,https://sport.tv2.dk/fodbold/2023-11-02-muller-revser-holdkammerater-efter-chok-exit,False,
Cykling,"- Jeg har grædt mange tårer, siger Niklas Eg efter karrierestop",Niklas Eg indstiller sin professionelle cykelkarriere som 28-årig.,https://sport.tv2.dk/cykling/2023-11-02-jeg-har-graedt-mange-taarer-siger-niklas-eg-efter-karrierestop,False,
Fodbold,OB-spillere svinet til af egne fans,"Det var bestemt ikke kønne scener, der udspillede sig efter pokalnederlaget.",https://sport.tv2.dk/fodbold/2023-11-02-ob-spillere-svinet-til-af-egne-fans,False,
Tennis,"Særligt ét parti blev afgørende, mener Rune","Holger Rune endte med at vinde overbevisende, men i første sæt havde Dominic Thiem alle muligheder for at bryde danskeren.",https://sport.tv2.dk/tennis/2023-11-02-saerligt-et-parti-blev-afgoerende-mener-rune,False,
Fodbold,Sportsdirektør med kryptisk svar om presset dansker,"Kriseramte Mainz, der har danske Bo Svensson som cheftræner, røg onsdag ud af pokalen.",https://sport.tv2.dk/fodbold/2023-11-02-sportsdirektoer-med-kryptisk-svar-om-presset-dansker,False,
Tennis,Holger Rune - Dominic Thiem,"Hvad skete der? Holger Rune åbnede sit titelforsvar i Paris Masters, da han den tidligere Grand Slam-vinder Dominic Thiem i anden runde. ",https://sport.tv2.dk/live/tennis/2023-11-01-holger-rune-dominic-thiem,False,
Tennis,Rune får perfekt start på titelforsvar,Den danske tennisstjerne er videre til tredje runde i Paris.,https://sport.tv2.dk/tennis/2023-11-01-rune-faar-perfekt-start-paa-titelforsvar,True,
Fodbold,Newcastle sender United ud,"Der var aldrig tvivl om udfaldet, da Newcastle med 3-0 sendte Manchester United ud af Carabao Cup.",https://sport.tv2.dk/fodbold/2023-11-01-newcastle-sender-united-ud,True,
Fodbold,Bayern i kæmpe pokalfiasko,Saarbrucken fra den tredjebedste tyske række slog onsdag aften Bayern München ud af pokalen.,https://sport.tv2.dk/fodbold/2023-11-01-bayern-i-kaempe-pokalfiasko,True,
Amerikansk fodbold,"Stjerne skifter hold, og Froholdt mister quarterback",Ifølge TV 2 Sports NFL-ekspert Anton Bodilsen er handlerne med Chase Young og Leonard Williams de største. ,https://sport.tv2.dk/amerikansk-fodbold/2023-11-01-stjerne-skifter-hold-og-froholdt-mister-quarterback,False,
Fodbold,Skuffet Alm forsøger at se fremad,"Krisen kradser i OB, der onsdag tabte til Fredericia.",https://sport.tv2.dk/fodbold/2023-11-01-skuffet-alm-forsoeger-at-se-fremad,True,
Håndbold,Esbjerg banker Ikast og spiller sig i Final 4,"Se, hvilke hold, der møder hinanden i Final 4, nederst i artiklen.",https://sport.tv2.dk/haandbold/2023-11-01-esbjerg-banker-ikast-og-spiller-sig-i-final-4,True,
Fodbold,2. divisionshold slår Vejle ud af pokalen,Det hele blev afgjort i en dramatisk straffesparkskonkurrence.,https://sport.tv2.dk/fodbold/2023-11-01-2-divisionshold-slaar-vejle-ud-af-pokalen,True,
Fodbold,OB's krise fortsætter - ydmyget i pokalen,Fredericia var overlegne i pokalkampen mod OB.,https://sport.tv2.dk/fodbold/2023-11-01-obs-krise-fortsaetter-ydmyget-i-pokalen,True,
Håndbold,Uheldig landsholdsspiller misser muligt VM,Igen i år må fløjspilleren Cecilie Brandt melde fra til en håndboldslutrunde.,https://sport.tv2.dk/haandbold/2023-11-01-uheldig-landsholdsspiller-misser-muligt-vm,False,
Fodbold,Hattrick sender FCN videre i pokalen,"FCN sendte Viborg ud af pokalen, mens Silkeborg med en storsejr over Hvidovre også gik videre.",https://sport.tv2.dk/fodbold/2023-11-01-hattrick-sender-fcn-videre-i-pokalen,True,
Håndbold,Viborg buldrer i Final 4,Tre af de fire semifinalehold er nu blevet fundet.,https://sport.tv2.dk/haandbold/2023-11-01-viborg-buldrer-i-final-4,True,
