Category,Headline,SubHeading,Link,isResult,isMaybe
HERRELANDSHOLDET ,"Danmark pligtsejrer, og ikke mere end det, med 4-0 mod San Marino ",Der var aldrig tvivl om udfaldet i kampen mod den lille fodboldnation ,https://www.dr.dk/sporten/fodbold/landsholdet/danmark-pligtsejrede-med-4-0-mod-san-marino,True,
TENNIS ,"Selvom demonstranter afbrød tennisdarlings 'historiedefinerende øjeblik', var hun ikke sur ",US Open-semifinalen mellem Coco Gauff og Karolina Muchova blev stoppet i 50 minutter ,https://www.dr.dk/sporten/tennis/selvom-demonstranter-afbroed-tennisdarlings-historiedefinerende-oejeblik-var-hun-ikke,False,
VUELTA A ESPANA ,"Hvis Vingegaard vil vinde Vueltaen, skal han slå til på dagens kongeetape ","14. etape får stor betydning for danskerens chancer i klassementet, men det er ikke en skuffelse, hvis mission mislykkes, vurderer DR Sportens cykelkommentator ",https://www.dr.dk/sporten/cykling/vuelta/hvis-vingegaard-vil-vinde-vueltaen-skal-han-slaa-til-paa-dagens-kongeetape,FALSE,
FODBOLD ,KARAKTERER Mæhles målnæse bringer ham tæt på topkarakter ,"Vurdér selv herunder, hvilke karakterer landsholdsspillerne skal have ",https://www.dr.dk/sporten/fodbold/karakterer-maehles-maalnaese-bringer-ham-taet-paa-topkarakter,FALSE,
VUELTA A ESPANA ,Colombianske Molano sprinter sig til etapesejren i Vueltaen ,Det var Juan Sebastián Molanos første etapesejr i årets Vuelta a España ,https://www.dr.dk/sporten/cykling/vuelta/colombianske-molano-sprinter-sig-til-etapesejren-i-vueltaen,True,
HESTESPORT ,Danmark vinder EM-bronze i dressur ,Det danske dressurlandshold sluttede på podiet i holdkonkurrencen ved EM for anden gang i træk ,https://www.dr.dk/sporten/ridning/danmark-vinder-em-bronze-i-dressur,True,
CYKLING ,Vingegaard knuser rivalerne og nærmer sig førertrøjen på vild Jumbo-Visma-dag ,Det var en fantastisk dag på kontoret for Jonas Vingegaard og kompagni på kongeetapen ,https://www.dr.dk/sporten/cykling/vingegaard-knuser-konkurrenterne-og-naermer-sig-foerertroejen-paa-vild-jumbo-visma,True,
CYKLING ,Rørt Jonas Vingegaard dedikerer suveræn sejr til sin datter ,Den danske cykelstjerne var stolt af sin sejr på 13. etape af Vuelta a Espana ,https://www.dr.dk/sporten/cykling/roert-jonas-vingegaard-dedikerer-suveraen-sejr-til-sin-datter,True,
HESTESPORT ,Dansk stjernerytter vinder EM-sølv i dressur ,Nanna Skodborg Merrald overhalede blandt andre den forsvarende verdensmester ,https://www.dr.dk/sporten/ridning/dansk-stjernerytter-vinder-em-soelv-i-dressur,True,
TENNIS,Tennisstjerne kalder kinesiske bolde 'en joke' og sammenligner dem med grapefrugter,"Daniil Medvedev er bestemt ikke fan af de bolde, der bliver brugt under Beijing Open",https://www.dr.dk/sporten/tennis/verdensstjerne-kritiserer-kinesiske-bolde-som-slaa-til-en-grapefrugt,FALSE,
HERRELANDSHOLDET,Er San Marino for dårlige til EM-kvalifikationen? Fodboldlandsholdet er ikke i tvivl ,"Der skal være plads til alle i EM-kvalifikationen, mener landsholdsprofilen Pierre-Emile Højbjerg. Også San Marino, som ligger sidst på verdensranglisten ",https://www.dr.dk/sporten/fodbold/landsholdet/er-san-marino-daarlige-til-em-kvalifikationen-fodboldlandsholdet-er-ikke,False,
TENNIS ,Tennisstjerne advarer mod 'brutal' varme i New York: 'En spiller kommer til at dø' ,"Spillerne lider under varmen ved US Open, og ekspert opfordrer arrangørerne til at indføre tiltag, der beskytter udøverne ",https://www.dr.dk/sporten/tennis/tennisstjerne-advarer-mod-brutal-varme-i-new-york-en-spiller-kommer-til-doe,False,
CYKLING ,KILOMETER FOR KILOMETER Andreas Kron tæt på ny triumf i Vueltaen ,Følg 11. etape af Vuelta a Espana lige her ,https://www.dr.dk/sporten/cykling/live-dansker-i-udbrud-kort-foer-finalestigning-foelg-11-etape-af-vueltaen-her,TRUE,
TENNIS ,Teenagefænomenet møder verdensetteren i kvindernes sidste grand slam-finale i år ,Coco Gauff og Aryna Sabalenka spiller finale ved US Open lørdag aften ,https://www.dr.dk/sporten/tennis/teenagefaenomenet-moeder-verdensetteren-i-kvindernes-sidste-grand-slam-finale-i-aar,FALSE,
CYKLING ,"Vingegaard og Jumbo-Visma sætter sig tungt på Vueltaen: 'Unikt, hvad han præsterer' ","Nummer et, to og tre i Vuelta a Espana cykler alle for holdet Jumbo-Visma ",https://www.dr.dk/sporten/cykling/vingegaard-og-jumbo-visma-saetter-sig-tungt-paa-vueltaen-unikt-hvad-han-praesterer,TRUE,
FODBOLD ,Schmeichel har det fint med at blive pustet i nakken: 'Der mangler respekt for de andre målmænd' ,Kasper Schmeichel har på det seneste fået skærpet konkurrence til målmandsposten på det danske landshold ,https://www.dr.dk/sporten/fodbold/schmeichel-har-det-fint-med-blive-pustet-i-nakken-der-mangler-respekt-de-andre,False,
HESTESPORT ,Tobias Thorning rider videre på bølge af succes med ny EM-guldmedalje ,Den danske dressurrytter Tobias Thorning Jørgensen har lørdag vundet sin anden guldmedalje ved EM ,https://www.dr.dk/sporten/ridning/tobias-thorning-rider-videre-paa-boelge-af-succes-med-ny-em-guldmedalje,True,
HERRELANDSHOLDET ,Skader skaber bekymring før dansk skæbnekamp i Finland ,"Kasper Hjulmand vil ikke fortælle, hvilke spilleres skader han er bekymret for ",https://www.dr.dk/sporten/fodbold/landsholdet/skader-skaber-bekymring-foer-dansk-skaebnekamp-i-finland,False,
CYKLING ,Hvad skal de andre dog gøre? Vingegaard og Jumbo-Visma med ny stor skalp ,På lørdagens bjergetape afviste Jumbo-Visma alle forsøg på at overtage en af deres tre podiepladser ,https://www.dr.dk/sporten/cykling/hvad-skal-de-andre-dog-goere-vingegaard-og-jumbo-visma-med-ny-stor-skalp,TRUE,
FODBOLD ,Spansk fodboldpræsident trækker sig efter langstrakt sag om kys ,Luis Rubiales trækker sig som præsident for det spanske fodboldforbund efter ugers kritik af kys i forbindelse med fejringen af det spanske VM-guld ,https://www.dr.dk/nyheder/seneste/praesident-spansk-fodboldforbund-traekker-sig-efter-kys,False,
HERRELANDSHOLDET ,Snublende tæt på ny smutter: Danmark tager tre vigtige point mod Finland ,Det danske landshold vinder 1-0 på udebane over Finland i EM-kvalifikationen ,https://www.dr.dk/sporten/fodbold/landsholdet/hoejbjergs-hammer-sikrer-danmark-tre-vigtige-point-mod-finland,True,
HERRELANDSHOLDET ,'Det var en forløsning': Hjulmand varmer sig ved holdånden i Helsinki ,"Kasper Hjulmand godkender indsatsen fra det danske landshold, selv om det ikke var kønt ",https://www.dr.dk/sporten/fodbold/landsholdet/det-var-en-forloesning-hjulmand-varmer-sig-ved-holdaanden-i-helsinki,TRUE,
TENNIS ,"Teenager tog ordet og takkede alle, der ikke havde troet på hende ",Coco Gauff vandt for en måned siden sin første WTA 500-turnering. Allerede få uger senere kan den 19-årige amerikaner nu kalde sig grand slam-vinder ,https://www.dr.dk/sporten/tennis/teenager-tog-ordet-og-takkede-alle-der-ikke-havde-troet-paa-hende,True,
BADMINTON ,"Viktor Axelsen vinder det eneste store trofæ, han manglede ",Den danske badmintonspiller vandt søndag China Open og har nu vundet alle Super 1000-turneringer ,https://www.dr.dk/sporten/badminton/viktor-axelsen-vinder-det-eneste-store-trofae-han-manglede,True,
HESTESPORT ,Dansk dressurrytter er ekspert i at tage brugte heste til verdenstoppen ,"Nanna Skodborg Merrald har i flere omgange overtaget heste fra tidligere ryttere og præsteret med dem, som det er også tilfældet ved EM i disse dage ",https://www.dr.dk/sporten/ridning/dansk-dressurrytter-er-ekspert-i-tage-brugte-heste-til-verdenstoppen,False,
HERRELANDSHOLDET ,"Så længe landsholdet vinder, behøver det ikke være en berusende fodboldfest ","Det danske landshold ved godt, at de skal vinde, når de møder Finland i en afgørende gruppekamp i EM-kvalifikation ",https://www.dr.dk/sporten/fodbold/landsholdet/saa-laenge-landsholdet-vinder-behoever-det-ikke-vaere-en-berusende,FALSE,
TENNIS ,19-årig tennisstjerne slår verdensetter og vinder sin første grand slam-finale ,Det unge amerikanske tennistalent Coco Gauff slog 25-årige Aryna Sabalenka ved dette års finale i US Open ,https://www.dr.dk/sporten/tennis/19-aarig-tennisstjerne-slaar-verdensetter-og-vinder-sin-foerste-gran-slam-finale,True,
HERRELANDSHOLDET ,KARAKTERER Kriger på den danske midtbane strålede i sejr over Finland ,Vurder selv de danske landsholdsspillerne efter 1-0-sejren over Finland ,https://www.dr.dk/sporten/fodbold/landsholdet/karakterer-kriger-paa-den-danske-midtbane-straalede-i-sejr-over-finland,True,
CYKLING ,"'Kunne aldrig gøre det uden dem': På Vingegaards tidligere hold lærer man, at hvert løb skal køres som et VM ","Jonas Vingegaard er én af mange danske talenter, som har taget springet fra Danmark til udlandet. Kom med Tour de France-vinderens tidligere hold til løbsdag i Gesten lidt vest for Kolding ",https://www.dr.dk/sporten/cykling/kom-med-i-maskinrummet-hos-det-danske-hold-som-formede-jonas-vingegaard,False,
WIMBLEDON ,'Det er tennis af en anden verden': Se de bedste dueller fra Wimbledon-dramaet her ,Novak Djokovic og Carlos Alcaraz overdyngede seerne med tennis fra øverste hylde. Se de vildeste dueller her ,https://www.dr.dk/sporten/tennis/wimbledon/det-er-tennis-af-en-anden-verden-se-de-bedste-dueller-fra-den-wimbledon,FALSE,
TENNIS ,"Holger Rune genforenes med sin barndomstræner, der skal redde stjernen ud af krisen ","Ifølge DR Sportens tennisreporter er det langt fra overraskende, at Holger Rune vælger at genetablere samarbejdet med sin barndomstræner ",https://www.dr.dk/sporten/tennis/holger-rune-genforenes-med-sin-barndomstraener-der-skal-redde-stjernen-ud-af-krisen,False,
TENNIS ,Efter stor forvirring sætter Holger Rune endelig navn på træner ,Den danske tennisspiller Holger Rune skal igen trænes af sin barndomstræner Lars Christensen ,https://www.dr.dk/sporten/tennis/efter-stor-forvirring-saetter-holger-rune-endelig-navn-paa-traener,False,
KVINDELANDSHOLDET ,Danmarks nye landstræner med to ændringer i sin første landsholdstrup ,Andrée Jeglertz har mandag udtaget sin første trup som landstræner for Danmark ,https://www.dr.dk/sporten/fodbold/kvindelandsholdet/danmarks-nye-landstraener-med-aendringer-i-sin-foerste,False,
TENNIS ,"Djokovic overvejede karrierestop, men hans 'drømmeår' har ændret alt ",Altdominerende Novak Djokovic har ikke tænkt sig at lægge ketsjeren på hylden i nærmeste fremtid ,https://www.dr.dk/sporten/tennis/djokovic-overvejede-karrierestop-men-hans-droemmeaar-har-aendret-alt,False,
HERRELANDSHOLDET ,Finsk landsholdsspiller med fortid i Brøndby håber på hjælpende dansk EM-hånd ,Den finske landsholdsmålmand Lukas Hradecky håber på dansk hjælp i Finlands jagt på en EM-plads ,https://www.dr.dk/sporten/fodbold/landsholdet/finsk-landsholdsspiller-med-fortid-i-broendby-haaber-paa-hjaelpende,False,
TENNIS ,Novak Djokovic vinder overbevisende US Open over russisk toprival ,Serberen fik lukket kampen i tre sæt og kan for fjerde gang kalde sig vinder af den præstigefyldte turnering i New York ,https://www.dr.dk/sporten/tennis/novak-djokovic-vinder-overbevisende-us-open-over-russisk-toprival,True,
FODBOLD ,Fodboldens største whistleblower slipper med en betinget dom ,"Manden bag Football Leaks, portugisiske Rui Pinto, er af en domstol i Lissabon blevet idømt en betinget fængselsdom på fire år ",https://www.dr.dk/sporten/fodbold/fodboldens-stoerste-whistleblower-slipper-med-en-betinget-dom,False,
CYKLING ,Eksplosive Vingegaard sætter alle til vægs i overraskende afslutning ,Jonas Vingegaard vinder 16. etape af Vuelta a España. Han er nu tæt på førertrøjen ,https://www.dr.dk/sporten/cykling/eksplosive-vingegaard-saetter-alle-til-vaegs-i-overraskende-afslutning,True,
CYKLING ,Vingegaard misser førertrøjen med få sekunder i hektisk afslutning ,Primoz Roglic vinder 17. etape af Vuelta a España foran Jonas Vingegaard ,https://www.dr.dk/sporten/cykling/vingegaard-misser-foerertroejen-med-faa-sekunder-i-hektisk-afslutning,True,
CYKLING ,"'Det kan blive et blodbad': Vilde Vingegaard tager trøjen i dag, lover kommentator ","Jonas Vingegaard viste tirsdag, at formen er, hvor den skal være. Nu venter en af Europas sværeste stigninger på 17. etape af Vueltaen ",https://www.dr.dk/sporten/cykling/det-kan-blive-et-blodbad-vilde-vingegaard-tager-troejen-i-dag-lover-ekspert,FALSE,
CYKLING ,"Vingegaard har fundet sit særlige supervåben frem: 'Han kan noget, som ingen andre kan' ",Jonas Vingegaard virker igen til at have fundet topniveauet i den sidste uge af et af verdens største cykelløb ,https://www.dr.dk/sporten/cykling/vingegaard-har-fundet-sit-saerlige-supervaaben-frem-han-kan-noget-som-ingen-andre,FALSE,
CYKLING ,"Vingegaard i bakgear efter podiedrama: 'Jeg håber, at Sepp vinder' ","Jonas Vingegaard missede førertrøjen på 17. etape med otte sekunder, som han nu håber, at Sepp Kuss beholder ",https://www.dr.dk/sporten/cykling/vingegaard-i-bakgear-efter-podiedrama-jeg-haaber-sepp-vinder,True,
CYKLING ,Grådkvalt Vingegaard sender tanker til sin bedste ven efter flot etapesejr i Vueltaen ,Danskerens holdkammerat Nathan van Hooydonck er indlagt på hospitalet efter et trafikuheld ,https://www.dr.dk/sporten/cykling/graadkvalt-vingegaard-sender-tanker-til-sin-bedste-ven-efter-flot-etapesejr-i,False,
CYKLING ,Er Vingegaard og Roglic respektløse? Tidligere ryttere kritiserer angrebet på superhjælper ,Jonas Vingegaard og Jumbo Visma-holdet har trods enorm dominans i Vuelta a España fået kritik ,https://www.dr.dk/sporten/cykling/er-vingegaard-og-roglic-respektloese-tidligere-ryttere-kritiserer-angrebet-paa,FALSE,
CYKLING ,"Vingegaard i bakgear efter podiedrama: 'Jeg håber, at Sepp vinder' ","Jonas Vingegaard missede førertrøjen på 17. etape med otte sekunder, som han nu håber, at Sepp Kuss beholder. ",https://www.dr.dk/sporten/cykling/vingegaard-i-bakgear-efter-podiedrama-jeg-haaber-sepp-vinder,True,
CHAMPIONS LEAGUE ,GOG knækker Celje efter gyser i Odense ,GOG åbner Champions League med en sejr på 38-36 over Celje ,https://www.dr.dk/sporten/haandbold/championsleague/gog-knaekker-celje-efter-gyser-i-odense,True,
CHAMPIONS LEAGUE ,Aalborg Håndbold imponerer på svær udebane i Champions League ,Det nordjyske håndboldhold vandt over polske Kielce i Champions League ,https://www.dr.dk/sporten/haandbold/championsleague/aalborg-haandbold-imponerer-paa-svaer-udebane-i-champions-league,True,
CHAMPIONS LEAGUE ,"Han har vundet det hele, men nu drømmer Landin om det største med Aalborg ",Niklas Landin og Aalborg Håndbold tager onsdag hul på Champions League ,https://www.dr.dk/sporten/haandbold/championsleague/han-har-vundet-det-hele-men-nu-droemmer-landin-om-det-stoerste-med,FALSE,
SPORT ,Sportsstjerner sætter tape for munden i jagten på bedre vejrtrækning ,"Flere atleter er begyndt at tale højt om at bruge mundtape, når de sover og træner. Og det er faktisk ikke så ringe en idé ",https://www.dr.dk/sporten/oevrig/sportsstjerner-saetter-tape-munden-i-jagten-paa-bedre-vejrtraekning,False,
OL PARIS 2024 ,Israelske vægtløftere jubler over VM-deltagelse i Saudi-Arabien: 'En sejr over politik' ,Fire israelske atleter er landet i Riyadh for at konkurrere ved VM i vægtløftning ,https://www.dr.dk/sporten/ol/israelske-vaegtloeftere-skriver-historie-ved-konkurrere-i-saudi-arabien,False,
AMERIKANSK FODBOLD ,"Hjalte Froholdt slap godt fra debuten i jobbet, som der kun findes 32 af i verden ",Den danske amerikanske fodboldspiller er førstevalg som center i den offensive linje for Arizona Cardinals i NFL ,https://www.dr.dk/sporten/amerikansk-fodbold/hjalte-froholdt-slap-godt-fra-debuten-i-jobbet-som-der-kun-findes-32-af-i,FALSE,
SUPERLIGA ,Viborg-spiller driver gæk med Midtjylland-forsvaret: Se målet her ,"Indskiftede Serginho holdt legestue i det Midtjyske derby, som endte med 2-2 ",https://www.dr.dk/sporten/fodbold/superliga/viborg-spiller-driver-gaek-med-midtjylland-forsvaret-se-maalet-her,True,
FORMEL 1 ,"Derfor vinder Verstappen VM: Magnussen, mekanikeren og chefen om suveræn superstjerne ","Max Verstappen er i Singapore favorit til sin 11. sejr i træk, og allerede næste weekend kan han sikre sig VM-titlen ",https://www.dr.dk/sporten/formel1/derfor-vinder-verstappen-vm-magnussen-mekanikeren-og-chefen-om-suveraen-superstjerne,FALSE,
SPORT ,Dansk bueskytte World Cup-triumferede i Mexico: 'De gik bare helt amok' ,Mathias Fullerton vandt karrierens første guldmedalje i compound ved World Cup-finalen i Mexico ,https://www.dr.dk/sporten/dansk-bueskytte-world-cup-triumferede-i-mexico-de-gik-bare-helt-amok,True,
TENNIS ,Holger Rune løber tør for kræfter og taber til brasilianer i Davis Cup-kamp ,Thiago Monteiro besejrede danskeren i tre sæt ,https://www.dr.dk/sporten/tennis/holger-rune-loeber-toer-kraefter-og-taber-til-brasilianer-i-davis-cup-kamp,True,
CYKLING ,"Jonas Vingegaard efter holdkammerats Vuelta-triumf: 'Det var en stor oplevelse, at vi kunne gå derop sammen' ",Jumbo-Visma har med den samlede sejr til Sepp Kuss gjort rent bord i 2023 grand tour-mæssigt ,https://www.dr.dk/sporten/cykling/jonas-vingegaard-efter-holdkammerats-vuelta-triumf-det-var-en-stor-oplevelse-vi,True,
BADMINTON ,'Vi er blandt de bedste i verden': Nyt trofæ giver badmintonstjerner tro på OL-succes ,"Weekendens sejr i Hongkong er endnu et bevis på, at herredoublen Kim Astrup og Anders Skaarup Rasmussen er i storform ",https://www.dr.dk/sporten/badminton/vi-er-blandt-de-bedste-i-verden-nyt-trofae-giver-badmintonstjerner-tro-paa-ol,True,
CYKLING ,Fra hjælperytter til øverst på podiet: Sepp Kuss vinder Vuelta a España ,"Kaden Groves vinder 21. og sidste etape af Vuelta a España, mens Sepp Kuss fra Team Jumbo-Visma blev den samlede vinder ",https://www.dr.dk/sporten/cykling/fra-hjaelperytter-til-oeverst-paa-podiet-sepp-kuss-vinder-vuelta-espana,True,
HÅNDBOLD ,Ni mål på et minut: Flyvende Friis sørgede for Ikast-triumf i Champions League ,Den danske håndboldspiller var en af hovedårsagerne til sejren på 39-36 over Metz fra Frankrig ,https://www.dr.dk/sporten/haandbold/ni-maal-paa-et-minut-flyvende-friis-soergede-ikast-triumf-i-champions-league,True,
HÅNDBOLD ,Dansk målmaskine sender Ikast Håndbold forbi fransk storhold i Champions League ,Landsholdsfløjen Emma Friis scorede ni mål i Ikasts sejr på 39-36 over Metz søndag aften ,https://www.dr.dk/sporten/haandbold/dansk-maalmaskine-sender-ikast-haandbold-forbi-fransk-storhold-i-champions-league,True,
FORMEL 1 ,Kevin Magnussen henter tiltrængt point efter hektisk afslutning i Singapore ,Den danske Formel 1-kører kvalificerede sig som nummer seks til løbet i Singapore ,https://www.dr.dk/sporten/formel1/kevin-magnussen-henter-tiltraengte-point-efter-hektisk-afslutning-i-singapore,True,
CHAMPIONS LEAGUE ,Team Esbjerg taber pusten og lider nederlag i Champions League ,De danske mestre tabte søndag mod slovenske Krim Ljubjana ,https://www.dr.dk/sporten/haandbold/championsleague/team-esbjerg-taber-pusten-og-lider-nederlag-i-champions-leauge,True,
BADMINTON ,Dansk succesduo triumferer i Hongkong ,Kim Astrup og Anders Skaarup Rasmussen har søndag vundet turneringen Hong Kong Open ,https://www.dr.dk/sporten/badminton/dansk-succesduo-triumferer-i-hong-kong,True,
SUPERLIGA ,"Politisager forandrer spillerkarrierer, men i Lyngby er der ingen tvivl: 'Han er lige så ren, som alle os andre' ","Everton satte aldrig Gylfi Sigurdsson på banen igen efter politisag, men nu har han fået kontrakt hos Lyngby ",https://www.dr.dk/sporten/fodbold/superliga/politisager-forandrer-spillerkarrierer-men-i-lyngby-er-der-ingen-tvivl-han,False,
CHAMPIONS LEAGUE ,"Dansk stortalent klar til at indtage international håndbold: 'Kun Julie, der sætter begrænsningerne' ",Ikast Håndbold med 19-årige Julie Scaglione i truppen spiller i dag Champions League-kamp imod franske Metz ,https://www.dr.dk/sporten/haandbold/championsleague/dansk-stortalent-klar-til-indtage-international-haandbold-kun,FALSE,
MOTORSPORT ,'Idiot': Dramatisk sammenstød sender danske racerkørere ud af løb og op i det røde felt ,"Nummer fire og fem i den samlede TCR-stilling, Nicolai Sylvest og Michael Markussen, kørte hinanden af banen i lørdagens løb i Padborg ",https://www.dr.dk/sporten/motorsport/idiot-dramatisk-sammenstoed-sender-danske-racerkoerere-ud-af-loeb-og-op-i-det,TRUE,
TENNIS ,"Holger Rune om irriterende rygskade: 'Jeg er 20 år gammel, jeg skal jo ikke have ondt' ",Den 20-årrige tennisstjerne måtte trække sig fra lørdagens landskamp mod Brasilien og regner med en længere pause ,https://www.dr.dk/sporten/tennis/holger-rune-om-irriterende-rygskade-jeg-er-20-aar-gammel-jeg-skal-jo-ikke-have-ondt,False,
HÅNDBOLD ,Overlegne Odense Håndbold vinder med 15 mål i Champions League ,De danske håndboldkvinder vandt overbevisende over Budocnost fra Montenegro i Champions League ,https://www.dr.dk/sporten/haandbold/overlegne-odense-haandbold-vinder-med-15-maal-i-champions-league,True,
TENNIS ,Brasiliansk duo slukker Danmarks håb for Davis Cup-sejr efter gyserafslutning ,Johannes Ingildsen og Christian Sigsgaard tabte deres double i weekendens Davis Cup-brag mod Brasilien ,https://www.dr.dk/sporten/tennis/brasiliansk-duo-slukker-danmarks-haab-davis-cup-sejr-efter-gyserafslutning,True,
TENNIS ,Skade tvinger Holger Rune til at trække sig fra Davis Cup ,Holger Rune kommer alligevel ikke i aktion i lørdagens Davis Cup-kamp mod Brasilien. ,https://www.dr.dk/sporten/tennis/skade-tvinger-holger-rune-til-traekke-sig-fra-davis-cup,False,
TENNIS ,BOLD FOR BOLD På trods af Elmer Møllers sejr taber Danmark Davis Cup-opgør mod Brasilien ,"Danmark taber samlet med 1-3 til Brasilien i Davis Cup, selvom Elmer Møller vinder den sidste kamp i opgøret ",https://www.dr.dk/sporten/tennis/live-davis-cup-danmark-brasilien,True,
CYKLING ,"Vingegaards væbner drømmer om jokerrolle i Touren, og 'det giver god mening' ","Det motiverer Sepp Kuss at køre væddeløb, og det er oplagt at udnytte i næste års Tour til at presse konkurrenterne yderligere, mener DR Sportens cykelekspert ",https://www.dr.dk/sporten/cykling/vingegaards-vaebner-droemmer-om-jokerrolle-i-touren-og-det-giver-god-mening,False,
MOTORSPORT ,To danskere i direkte duel om EM-guld: 'Det er ikke nogen drømmeposition' ,"To danskere skal ud i en direkte dyst om guldet, når EM i speedway skal afgøres fredag aften ",https://www.dr.dk/sporten/motorsport/danskere-i-direkte-duel-om-em-guld-det-er-ikke-nogen-droemmeposition,FALSE,
KVINDELANDSHOLDET ,"Der er ny chef i butikken, og nu bliver der blæst til angreb ","Fredag aften skal det danske landshold stå ansigt til ansigt med Tyskland. Kampen kan følges på DR1, DRTV og Liga på P4 ",https://www.dr.dk/sporten/fodbold/kvindelandsholdet/med-ny-chef-paa-sidelinjen-blaeser-landsholdet-til-angreb,FALSE,
CHAMPIONS LEAGUE ,Sendeplan: Sådan sender DR fra Champions League ,Her kan du få et overblik over de kommende håndboldkampe i Champions League-turneringen på DR's kanaler ,https://www.dr.dk/sporten/haandbold/championsleague/sendeplan-saadan-sender-dr-fra-champions-league,False,
TOUR DE FRANCE ,Vingegaards Tour-triumf i billeder: Se de 15 pletskud her ,"Se eller gense nogle af højdepunkterne fra Jonas Vingegaards titelforsvar i verdens hårdeste cykelløb, Tour de France ",https://www.dr.dk/sporten/cykling/tourdefrance/vingegaards-tour-triumf-i-billeder-se-de-15-pletskud-her,TRUE,
GOLF ,Emily Pedersen vil forsvare de europæiske farver med hjerte og sjæl ,"Den danske golfspiller Emily Pedersen er med på et europæiske hold, som fredag tager hul på Solheim Cup-turneringen, hvor Europa møder USA ",https://www.dr.dk/sporten/golf/emily-pedersen-vil-forsvare-de-europaeiske-farver-med-hjerte-og-sjael,False,
CHAMPIONS LEAGUE ,Vild dansk dobbeltredning blokerer vejen for Champions League-mestrene ,Danske Emil Nielsen var i hopla i Barcelona-buret mod Magdeburg i torsdagens Champions Leauge-kamp ,https://www.dr.dk/sporten/haandbold/championsleague/vild-dansk-dobbeltredning-blokerer-vejen-champions-leauge-mestrene,TRUE,
