Category,Headline,SubHeading,Link,isResult,isMaybe
Håndbold,"Særligt ét område kunne være bedre, mener Nikolaj Jacobsen",Danmark har to sejre i to kampe mod store nationer som Norge og Spanien.,https://sport.tv2.dk/haandbold/2023-11-04-saerligt-et-omraade-kunne-vaere-bedre-mener-nikolaj-jacobsen,True,
Håndbold,Golden League: Danmark - Spanien ,"Hvad skete der? Danmark pudsede EM-formen af mod Spanien i Golden League, hvor de vandt sikkert 34-29.",https://sport.tv2.dk/live/haandbold/2023-11-04-golden-league-danmark-spanien,True,
Badminton,Kjærsfeldt finaleklar - dansk mixeddouble taber i drama,I aften har den danske herredouble med Andreas Søndergaard og Jesper Toft også muligheden for at spille sig i en finale.,https://sport.tv2.dk/badminton/2023-11-04-kjaersfeldt-finaleklar-dansk-mixeddouble-taber-i-drama,True,
Fodbold,United-fans sendte klart budskab - til sidst kom forløsningen,"Manchester United har fået en ringe start på sæsonen, men lørdag reddede klubben sig tre vigtige point.",https://sport.tv2.dk/fodbold/2023-11-04-united-fans-sendte-klart-budskab-til-sidst-kom-forloesningen,True,
Tennis,Runes tidligere træner tager ansvar for stjernes dopingdom,"Simona Halep blev idømt fire års karantæne, efter hun overtrådte dopingreglerne.",https://sport.tv2.dk/tennis/2023-11-04-runes-tidligere-traener-tager-ansvar-for-stjernes-dopingdom,False,
Fodbold,Lyngby - OB,Hvad skete der? OB og Lyngby BK spillede 2-2 i Superligaen lørdag.,https://sport.tv2.dk/live/fodbold/2023-11-04-lyngby-ob,True,
Tennis,Stjerne latterliggør udskældt kampprogram,Kampprogrammet ved Paris Masters har været genstand for stor kritik.,https://sport.tv2.dk/tennis/2023-11-04-stjerne-latterliggoer-udskaeldt-kampprogram,False,
Håndbold,"- Det er utroligt stort, siger Lauge om jubilæum","Rasmus Lauge kan få jubilæum og spille sin landskamp nummer 150, når Danmark møder Spanien ved Golden League i dag.",https://sport.tv2.dk/haandbold/2023-11-03-det-er-utroligt-stort-siger-lauge-om-jubilaeum,False,
Tennis,"Da det hele spidsede til, fik Djokovic deja-vu",Djokovic tabte sidste års finale ved Paris Masters til Holger Rune.,https://sport.tv2.dk/tennis/2023-11-04-da-det-hele-spidsede-til-fik-djokovic-deja-vu,False,
Cykling,Delvist dansk cykelhold må lukke,Kontinentalholdet Leopard Togt fortsætter ikke efter 2023-sæsonen på grund af mangel på økonomiske midler.,https://sport.tv2.dk/cykling/2023-11-04-delvist-dansk-cykelhold-maa-lukke,False,
Tennis,"- Helt latterligt, at Holger måtte gøre det, siger Djokovic om raserianfald",Holger Rune kan godt se det fra Novak Djokovics synspunkt. ,https://sport.tv2.dk/tennis/2023-11-03-helt-latterligt-at-holger-maatte-goere-det-siger-djokovic-om-raserianfald,False,
Fodbold,Kidnappere vil frigive Liverpool-spillers far,"Colombias indenrigsminister oplyser, at regeringen er enig med oprørsgruppe om udlevering af Luis Diaz' far.",https://sport.tv2.dk/fodbold/2023-11-04-kidnappere-vil-frigive-liverpool-spillers-far,False,
Håndbold,Spaniens forsvar bliver en udfordring,"Det bliver med fokus på at åbne et dygtigt spansk forsvar for Danmark, når de møder Spanien ved Golden League.",https://sport.tv2.dk/haandbold/2023-11-03-spaniens-forsvar-bliver-en-udfordring,False,
Tennis,Her er det tæt på at gå rigtig galt for Rublev,Andrey Rublev spillede sig fredag nat videre til semifinalen i Paris.,https://sport.tv2.dk/tennis/2023-11-04-her-er-det-taet-paa-at-gaa-rigtig-galt-for-rublev,True,
Cykling,"- En rivalisering til historiebøgerne, siger Pogacar","Tadej Pogacar spår, at han og Jonas Vingegaard i fremtiden vil krydse klinger i andre løb end Tour de France.",https://sport.tv2.dk/cykling/2023-11-04-en-rivalisering-til-historieboegerne-siger-pogacar,False,
Fodbold,Det er sæsonens sensation. Men kan vi holde af dem?,På den ene side er Girona en eventyrfortælling. På den anden side er sæsonens største overraskelse et skræmmebillede på fodboldens tilstand.,https://sport.tv2.dk/fodbold/2023-11-03-det-er-saesonens-sensation-men-kan-vi-holde-af-dem,False,
Fodbold,United-træner med klar besked til Rashford: - Det er uacceptabelt,"Det var uacceptabelt, at Marcus Rashford fejrede sin fødselsdag efter nederlag til City, mener Erik ten Hag.",https://sport.tv2.dk/fodbold/2023-11-04-united-traener-med-klar-besked-til-rashford-det-er-uacceptabelt,True,
Tennis,Verdens nummer et er klar til brag i semifinalen,"Sabalenka skal møde Swiatek i semifinalen. Vinder hun, slutter hun året som nummer et på verdensranglisten.",https://sport.tv2.dk/tennis/2023-11-04-verdens-nummer-et-er-klar-til-brag-i-semifinalen,False,
Tennis,Rune kan juble - er klar til sæsonfinalerne,Holger Rune er nu sikker på at slutte blandt årets otte bedste spillere.,https://sport.tv2.dk/tennis/2023-11-03-rune-kan-juble-er-klar-til-saesonfinalerne,False,
Tennis,"Rune udpeger, hvor det gik galt mod Djokovic",Holger Rune tager dog hjem fra Paris med en god fornemmelse. ,https://sport.tv2.dk/tennis/2023-11-03-rune-udpeger-hvor-det-gik-galt-mod-djokovic,True,
Basketball,"I nat begynder en ny turnering, som USA ikke har set før","For første gang nogensinde prøver NBA i denne sæson at indføre en pokalturnering. Spørgsmålet er, om det bliver en succes eller fiasko.",https://sport.tv2.dk/basketball/2023-11-01-i-nat-begynder-en-ny-turnering-som-usa-ikke-har-set-foer,False,
Tennis,Djokovic roser Runes mentale styrke,Verdens bedste tennisspiller fik revanche fra sidste års finalenederlag.,https://sport.tv2.dk/tennis/2023-11-03-djokovic-roser-runes-mentale-styrke,True,
Tennis,Rune er færdig i Paris efter stort drama mod Djokovic,"Kvartfinalen blev endestationen for danskeren, der var forsvarende vinder af turneringen. ",https://sport.tv2.dk/tennis/2023-11-03-rune-er-faerdig-i-paris-efter-stort-drama-mod-djokovic,True,
